"date","3m","60m","120m"
1988-12-01,-0.054658665893819,0.0670843853176061,0.0955636124183865
1989-01-01,-0.054649715170778,0.0669719489681706,0.0952216917843916
1989-02-01,-0.0546334092597427,0.0670792503536525,0.0952955314490836
1989-03-01,-0.0546181600111801,0.0672168729353013,0.0952635476453068
1989-04-01,-0.0546282209600594,0.0668593296688273,0.0946842690858489
1989-05-01,-0.0546438956718311,0.0663198219366417,0.093949902779669
1989-06-01,-0.0546770974714831,0.0647378165978353,0.0912830356490373
1989-07-01,-0.0546998229817088,0.064269522839045,0.0910458888468434
1989-08-01,-0.054708068317468,0.0641773069377811,0.0903781703820969
1989-09-01,-0.0547332438720869,0.0642004269530657,0.0901723815055691
1989-10-01,-0.0547512430652841,0.063755857792234,0.0895614226007268
1989-11-01,-0.054745164122062,0.0634655575282413,0.0893114333225839
1989-12-01,-0.0547591284641263,0.0631905981320416,0.0887467090583597
1990-01-01,-0.0547296456781729,0.0647266712439752,0.0913738972578378
1990-02-01,-0.0547098733228992,0.0656730840595569,0.0930365890609232
1990-03-01,-0.0546962709706925,0.0658944622736407,0.0932458830352776
1990-04-01,-0.0547073961559554,0.0663125317438584,0.0940364378499109
1990-05-01,-0.0547098926558144,0.0663497283800981,0.0942661496444066
1990-06-01,-0.0547124299090041,0.0657701254588343,0.0934023626481293
1990-07-01,-0.0547130687006586,0.0659804094201206,0.0940442225344062
1990-08-01,-0.0547037435685039,0.0671342176985541,0.0965196967927358
1990-09-01,-0.0546923905034851,0.0677565650170437,0.0978050855255975
1990-10-01,-0.0547135365774872,0.0673171259000185,0.0971413832360393
1990-11-01,-0.0547569474816142,0.0663354562641493,0.0954880635984666
1990-12-01,-0.0548625815167927,0.0651074298225576,0.0933888297237838
1991-01-01,-0.0550085789516537,0.065289932224868,0.0939958604809069
1991-02-01,-0.0551878060766518,0.0644771968936427,0.0928948377842504
1991-03-01,-0.0552091010325838,0.065342833417873,0.094123787721199
1991-04-01,-0.0553680905318859,0.0650885970996075,0.0938350961484907
1991-05-01,-0.0554348434054886,0.0654772902708436,0.0946681487003059
1991-06-01,-0.0553357883080182,0.0660574066460204,0.0954180730678227
1991-07-01,-0.0553338598243091,0.0660942853063386,0.0955875844723888
1991-08-01,-0.0554586558367201,0.0653810490155025,0.0949190272135935
1991-09-01,-0.0555789985319002,0.0645566450215341,0.0937458110099074
1991-10-01,-0.0557576899010151,0.0639940115046498,0.0931814059662653
1991-11-01,-0.0562589508933311,0.0636945497333726,0.0927365661307932
1991-12-01,-0.0568301530201952,0.0627192150602555,0.0920655431479255
1992-01-01,-0.0573406288146875,0.0628046490251182,0.092402801318069
1992-02-01,-0.0580775690906467,0.0627953763720063,0.0917633985317448
1992-03-01,-0.0573676365043873,0.0637310136119927,0.0926800963573592
1992-04-01,-0.0577279003827983,0.0639038019544027,0.0936106113125556
1992-05-01,-0.0579553696416641,0.0636156109663333,0.0933625562529375
1992-06-01,-0.0577162932461237,0.063221110271013,0.0929735375573798
1992-07-01,-0.058563759345741,0.0616877784735281,0.0918642918966466
1992-08-01,-0.0592555750583578,0.0600978527862325,0.0896567150750027
1992-09-01,-0.0597009454689946,0.0594986322273171,0.0894466814372317
1992-10-01,-0.0596753193542789,0.0603585587813252,0.0903725239742368
1992-11-01,-0.0595623081778265,0.0610696694071303,0.0903029119669218
1992-12-01,-0.0597377578423233,0.0602295673070089,0.0889155437837334
1993-01-01,-0.0604526248707954,0.0591228737818746,0.0879495697232084
1993-02-01,-0.0638845150357942,0.0525515457706335,0.0789316980199655
1993-03-01,-0.0621533418812814,0.0530978112719394,0.0801721075279579
1993-04-01,-0.0618574101071233,0.0535828332095921,0.0811799645518423
1993-05-01,-0.0612568164634067,0.05382353930962,0.081420708175069
1993-06-01,-0.0618902354130676,0.0507879407613017,0.076525197606888
1993-07-01,-0.0629347934444448,0.0477323172480298,0.0723193557580181
1993-08-01,-0.0634266713305191,0.046419333698749,0.0705343411025546
