"date","r_star","pi_star","w","shadow_rate","effective_federal_funds_rate"
1984-02-01,1.5884209231289,8.00452634074787,0.0825969041168516,8.58234681402727,9.59
1984-03-01,1.68426026934243,8.23189813644477,0.146791360823698,9.00184612974746,9.91
1984-04-01,1.59006764471589,8.49580744432851,0.358296002517262,9.14418574636645,10.29
1984-05-01,1.58029885816141,8.74959175208484,1.07611626804771,9.15439353015338,10.32
1984-06-01,1.29005951131041,8.79246599466281,1.82337453505966,9.04868832316827,11.06
1984-07-01,1.00302365434859,8.99579630913376,1.67234199380981,9.3161226942716,11.23
1984-08-01,0.954251555464808,8.73376719419451,1.01079536326219,9.83712239958718,11.64
1984-09-01,1.04538299121712,8.42521162090391,0.991146667383658,9.74480440115691,11.3
1984-10-01,1.0200437498299,8.29125964386005,0.954907918858102,9.11003545145677,9.99
1984-11-01,1.16800439255733,7.96448054096632,0.819787628581361,8.01711238472105,9.43
1984-12-01,1.43337635139158,7.77666188668876,0.756622093015112,7.40886839324358,8.38
1985-01-01,1.51547006155439,7.72469493274036,0.68483573290983,7.09680224709389,8.35
1985-02-01,1.74813774351438,7.60474848612504,0.326234758965716,7.67233972266804,8.5
1985-03-01,1.85916574867483,7.51230730611309,0.643891930454135,7.87862100364492,8.58
1985-04-01,1.81329156417046,7.46640164984385,0.440557971207256,7.33906949731232,8.27
1985-05-01,1.84986309842895,7.20161958601117,0.0588161254562374,6.97798397883528,7.97
1985-06-01,1.83694474321634,6.81556981959999,-0.134920176005716,6.47812468481745,7.53
1985-07-01,2.00753696272093,6.78059224212671,-0.240243595091373,6.60786808627669,7.88
1985-08-01,2.07693395747967,6.6380291297231,-0.107345957420477,6.65401276842927,7.9
1985-09-01,2.11259548801435,6.59334837094398,-0.066415751439101,6.5994431402908,7.92
1985-10-01,2.05267345127128,6.61144544853428,-0.224894566908566,6.70282546872657,7.99
1985-11-01,1.96810968550404,6.42632110369324,-0.564242677808651,6.88746456228098,8.05
1985-12-01,1.85014684320614,6.16926408337176,-0.761389055009167,6.85369189137994,8.27
1986-01-01,1.72906947298564,6.11402478570267,-0.598881630834833,6.81471879494522,8.14
1986-02-01,1.57231492138624,5.83448049180713,-0.559622434651913,6.8467744674388,7.86
1986-03-01,1.29941160408404,5.25196634282688,-0.400098980408179,6.37891264957462,7.48
1986-04-01,1.29753232879239,4.77178492215987,-0.22134757375533,5.81309847202423,6.99
1986-05-01,1.56115240577749,4.77565011382372,0.00526933006159339,5.76749363550974,6.85
1986-06-01,1.66305395596472,4.82328655562342,-0.0101353372228955,5.80026957539821,6.92
1986-07-01,1.65360206851874,4.64253654273691,-0.305502954988052,5.50747572784466,6.56
1986-08-01,1.75635666685106,4.53400146468727,-0.61181669135095,5.28054376110238,6.17
1986-09-01,1.89321803213687,4.70985140969558,-0.551274145740295,4.90935496518343,5.89
1986-10-01,1.88528901727928,4.77256474376939,-0.731090889429237,4.93039729148365,5.85
1986-11-01,1.83670881029565,4.66680745503124,-0.877316958585905,5.15052485762306,6.04
1986-12-01,1.73778145324973,4.56590077424101,-0.956909240775456,5.3810985780555,6.91
1987-01-01,1.6892307123839,4.51068888972043,-0.843877277879921,5.25138892124638,6.43
1987-02-01,1.72298183047761,4.47385984033119,-0.778908481740102,5.4093374355696,6.1
1987-03-01,1.65543691172372,4.46634074359067,-0.689982358893216,5.39114049254038,6.13
1987-04-01,1.71801491391117,4.78628509790976,-0.0763379139392852,5.26709874844498,6.37
1987-05-01,1.60293262601275,5.01353206150252,0.78271905856585,5.10698819923058,6.85
1987-06-01,1.4431176397597,5.12920362489402,0.617575380235554,5.11788523489575,6.73
1987-07-01,1.54700153126609,5.29664791917063,0.231189747195754,5.19554650527791,6.58
1987-08-01,1.6350503198027,5.49196329758049,0.0793751986342598,5.56164888984202,6.73
1987-09-01,1.66464111608906,5.80244103714015,0.404949813253978,5.87907140015097,7.22
1987-10-01,1.56190019038074,5.82094335062698,0.913781492403895,5.51408859644013,7.29
1987-11-01,1.41917431374529,5.65901375202604,0.621929179234478,5.12678506209104,6.69
1987-12-01,1.44529669176832,5.71321728358698,0.629498290631855,5.22829005526152,6.77
1988-01-01,1.39848327588282,5.66466895601309,0.281310195061694,5.3611990070848,6.83
1988-02-01,1.39439822942918,5.48961217389089,-0.108076850247191,5.3189485889561,6.58
1988-03-01,1.53702076829913,5.47086040819333,-0.138148299082829,5.35550404031294,6.58
1988-04-01,1.65334067905736,5.58793413996493,-0.0948049957008119,5.51897061111106,6.87
1988-05-01,1.74059349914438,5.6776368533485,-0.0149003649074521,5.85759284103625,7.09
1988-06-01,1.61480757405668,5.56139717962435,0.0241986996231784,6.06876019991589,7.51
1988-07-01,1.58735776007431,5.67562309010768,0.0296868432681055,6.33932088453459,7.75
1988-08-01,1.54594877465935,5.71715852706447,0.196725872325741,6.65901803137499,8.01
1988-09-01,1.46956582869728,5.60645106478534,-0.00445679494342291,6.88271145814503,8.19
1988-10-01,1.45964980680761,5.53454874041388,-0.216632798559164,7.06078167163392,8.3
1988-11-01,1.48264249573682,5.52581651482922,-0.174496944935392,7.46870784182386,8.35
1988-12-01,1.42142156234339,5.4144849657255,0.220693752176689,7.72486931089668,8.76
1989-01-01,1.40801285017894,5.3697167488425,0.236741621622383,7.8968446144303,9.12
1989-02-01,1.41132907937693,5.36080528862727,0.253423906599427,8.1659299375579,9.36
