"date","nominal_5y_estimate","nominal_5y_p025","nominal_5y_p16","nominal_5y_median","nominal_5y_p84","nominal_5y_p975","nominal_10y_estimate","nominal_10y_p025","nominal_10y_p16","nominal_10y_median","nominal_10y_p84","nominal_10y_p975","real_5y_estimate","real_5y_p025","real_5y_p16","real_5y_median","real_5y_p84","real_5y_p975","real_10y_estimate","real_10y_p025","real_10y_p16","real_10y_median","real_10y_p84","real_10y_p975","inflation_5y_estimate","inflation_5y_p025","inflation_5y_p16","inflation_5y_median","inflation_5y_p84","inflation_5y_p975","inflation_10y_estimate","inflation_10y_p025","inflation_10y_p16","inflation_10y_median","inflation_10y_p84","inflation_10y_p975"
1987-06-01,2.44097208225859,1.47270091027567,2.09080972166842,2.43340515479195,2.86912718650431,3.82039752723118,2.79401625815722,1.58815116530984,2.3675679008044,2.78002821983318,3.28376999359673,4.45813767789105,1.96867766821494,1.3060859489122,1.83287156445185,2.11469146968774,2.61338341291681,3.8379533215197,2.1512154713438,1.32250958518658,1.93784224271428,2.28005062959353,2.81017819167295,3.9709265769312,0.516794295097744,-0.947367870144024,-0.0124882763908232,0.376921753564112,0.588188150532527,1.0253408601393,0.784773311141989,-0.633021674568309,0.264365997296538,0.643856225260036,0.88188878629996,1.3878181062005
1987-07-01,2.22777550137999,1.21225546548265,1.86737586389277,2.22170911467096,2.65633795128282,3.64359663438167,2.68849544820856,1.40923132302839,2.25234379652433,2.66622964375987,3.18671051447195,4.338936811562,1.80459565923362,1.09203580522099,1.65661085161516,1.9488530690899,2.43320611107217,3.62786677225206,2.08374587003004,1.23426141744749,1.87093854009245,2.20682988607341,2.7290037646857,3.92206742981683,0.467610517654564,-0.929981573752818,-0.0415763429632212,0.335599729170063,0.541928687203358,0.977220497255532,0.746735148302126,-0.641192959327642,0.242559349999153,0.608968397750042,0.841868608169536,1.34471790265957
1987-08-01,2.19360675997393,1.22749058047965,1.82046684177318,2.17800956666467,2.60953816101949,3.65081941446012,2.71113164473018,1.47015618507172,2.26841747315697,2.68545661874034,3.18966683986815,4.33155956273744,1.77099394457571,1.07900201261104,1.62422418334531,1.89136094953336,2.40774632890815,3.59448030652832,2.09978534207407,1.278621444545,1.87554841130338,2.21561829803141,2.75186536830563,3.93800368845068,0.467059809198524,-0.927798106165911,-0.0343219394400654,0.335257503603974,0.543086864188432,0.956046956826754,0.753528563024295,-0.645818636306647,0.238834846236634,0.609832850965565,0.855970614065634,1.35297551648902
1987-09-01,2.52593758526514,1.48832785865825,2.15733740291362,2.52016514955693,2.94929608035708,4.05079673539422,2.99061356230849,1.70142396540244,2.5404571978014,2.97509487290465,3.48673421126597,4.76703764363257,2.00593657265863,1.33557818419895,1.85649814214788,2.15652383834427,2.66373494587547,3.99059511987714,2.28308457199886,1.40820782825277,2.06870422908646,2.41758113615295,2.97968075562581,4.19506421568942,0.564561585078054,-0.996649479461847,0.0178155115812875,0.418890904448459,0.641202584238936,1.05341572606409,0.85012881734404,-0.64270312820676,0.300441031734192,0.697138856295096,0.955357013568192,1.44584516496902
1987-10-01,2.86912605598841,1.81750168764049,2.47774706276234,2.85947208496712,3.28117973950331,4.34448653627874,3.20982448024655,1.88891544821409,2.74022357107846,3.18716833033337,3.71277740148393,4.96971852326034,2.26139246138827,1.56493584400799,2.11682479970994,2.41725905270815,2.98327645026091,4.22429312862487,2.42534879721611,1.54770228060775,2.20323020936784,2.56530835538656,3.1305554730283,4.37248077969064,0.652366882055628,-0.979183111004942,0.0651575343640398,0.491594625472432,0.72111481537212,1.16307059494654,0.927224355172837,-0.626438548333372,0.35810860083607,0.765877112190871,1.01972022173911,1.52473878481549
1987-11-01,2.52323118813194,1.55561305379956,2.13705492157149,2.51273502735664,2.93743908792693,3.92076626780152,2.90709290935499,1.703454131472,2.45110791303138,2.89119674047318,3.38928019011318,4.57028500265997,2.01937826636343,1.33653600443777,1.8724164677277,2.17258859700438,2.68423587207885,3.93863160311136,2.2260809202044,1.35615963999905,2.00124193779394,2.35685794114263,2.88737911730773,4.0852596891815,0.548397016873872,-0.967333552580903,0.00676890885017824,0.404654453182117,0.62109075944302,1.04088298583209,0.823327344982472,-0.632400300287249,0.28795417035885,0.678482032114164,0.918640142464783,1.40899389427713
1987-12-01,2.5567663564649,1.55436125611129,2.17596371463638,2.54002670030334,2.99571941483159,4.04535433265512,2.94256985644136,1.70495174265388,2.47135230722861,2.92260003642531,3.45047746902132,4.65765799746935,2.04175669689853,1.31352699490447,1.88928424144173,2.18518226079716,2.71582031244673,3.92257519608288,2.2495400201716,1.34798999260877,2.02028253918621,2.37477401242125,2.92635056692127,4.12415288253067,0.55956554632325,-0.970537355243608,0.0101393114208042,0.416896056514157,0.636501156556436,1.05356953352841,0.835417865260049,-0.630449227934766,0.301280106472339,0.683483373536231,0.936915385436114,1.42109917846565
1988-01-01,2.24711141234435,1.24311953147336,1.87388991867436,2.25267206353719,2.66604254926927,3.68773996725938,2.70352311751244,1.46004630187433,2.24753890414079,2.68948787742932,3.20657130285647,4.32092442703639,1.81935675152554,1.1245903723482,1.67568955280316,1.95835243095936,2.44620094673812,3.62511373647439,2.09308552330844,1.25242103219757,1.87625443577046,2.2134307056576,2.72702502725585,3.89717933443191,0.472200430167435,-0.953637952151026,-0.0321160182175277,0.337504572972547,0.548460627864975,0.971354045535324,0.752482803477197,-0.636700034708654,0.242472788512341,0.613595496940198,0.851362255202231,1.36181774979945
1988-02-01,1.90377970927387,0.916432990263385,1.56692644091934,1.90165033851597,2.30629441168208,3.25114136172102,2.43873943055985,1.20474096685909,2.01751795830333,2.4252521776197,2.92142534592097,4.08375335529154,1.57257417007229,0.906620168128321,1.41339622993611,1.69217683071578,2.15481387669756,3.33702321243614,1.9200999392582,1.11840638329346,1.69872900878986,2.03592712460412,2.5430250921506,3.6701553220761,0.375479829669759,-0.956678918777943,-0.0844575949346706,0.254704269210924,0.458412880121449,0.86354115299264,0.660206044616863,-0.66218263887738,0.18216090152428,0.528289030058482,0.763620690446028,1.25176758411675
1988-03-01,1.96104483750952,0.982687266350395,1.62068250626047,1.95481890617652,2.36076065037962,3.33871982537377,2.51510864312518,1.31049482558954,2.08901458654812,2.498463029305,2.98762150489191,4.18992935156996,1.60727267531294,0.920001661271345,1.45610218491947,1.73042632878139,2.20999458537363,3.32372157346633,1.97100210633758,1.09836429149553,1.75423772267085,2.08527543236122,2.60548029623344,3.75541444640233,0.398102970708414,-0.938572334450636,-0.0758921797425621,0.279518515650923,0.475881264236955,0.92293768867817,0.685922936910123,-0.65876769290158,0.198299235188987,0.553541087940059,0.786356630311225,1.28415459811505
