"date","r_star_estimate","r_star_p025","r_star_p16","r_star_median","r_star_p84","r_star_p975","pi_star_estimate","pi_star_p025","pi_star_p16","pi_star_median","pi_star_p84","pi_star_p975","w_estimate","w_p025","w_p16","w_median","w_p84","w_p975"
1980-12-01,0.427878777102405,-2.58825253580171,-0.647454661402375,0.249856243367442,0.903661865896114,2.10188357463701,9.12702463994809,8.46735562154251,8.93370883064592,9.26126292795459,9.65781241972138,10.4475369791295,-2.02963100377596,-3.41302232159071,-2.5490701170692,-1.99296621547226,-1.3142432693962,0.019122496892426
1981-01-01,0.691367188024111,-2.34083328553571,-0.340341268776235,0.523995096472039,1.17735327672884,2.38408849556209,9.26616673204465,8.60437772798615,9.06280545049711,9.39357397566502,9.7904582938401,10.4901917760535,-2.97899348617268,-4.41000837576551,-3.597295440646,-2.94799553274136,-2.23624173101403,-0.808254392536116
1981-02-01,0.807629291143075,-2.21073876146738,-0.261658477664834,0.619723968095138,1.27956669236853,2.40195525680346,9.47912507820807,8.8106378171857,9.28922472873944,9.62877457893659,10.0459201372494,10.8465837134426,-2.32910850369607,-3.78502060637032,-2.89536954090103,-2.29321088991359,-1.66146297522763,-0.386619576590956
1981-03-01,0.810043909773315,-2.44613080667605,-0.340487054479225,0.628728235221108,1.33344448853346,2.43014820431387,9.31039618789219,8.67031340889744,9.14120865621462,9.46550776411616,9.86614156927764,10.6976382486611,-1.1433099249355,-2.44758283744599,-1.64228128512051,-1.09470665996465,-0.481819894863942,0.887435111292603
1981-04-01,0.751830125747081,-2.6286899189013,-0.372720245227551,0.574287762443344,1.27566477608079,2.46478452871879,9.42526849265008,8.7450987814297,9.23115476209606,9.5825802090133,10.0207069948102,10.8145881139401,-0.571454435007017,-1.9017414183732,-1.06543398059484,-0.529202761334696,0.0908954687830018,1.40330204662949
1981-05-01,0.619061129758929,-2.62065614610196,-0.458455288907678,0.415916863449208,1.1838357173786,2.34439676564665,9.6025374414129,8.98871635325325,9.39628371897868,9.76944041750976,10.1914063113349,11.0710321395664,-1.40299479749219,-2.76160287550735,-1.89674131974319,-1.35419622038231,-0.734676635863683,0.602969846766249
1981-06-01,0.46714331872414,-2.70494070739948,-0.679131709461376,0.286137550766392,1.01550912296216,2.15274775281867,9.28356381748653,8.65133019021441,9.08585317644564,9.41596406614587,9.85139448163325,10.7256472955322,-0.943138619261868,-2.23237135871889,-1.41628107850503,-0.892097336325264,-0.298621285411244,1.07781407817507
1981-07-01,0.366962439889393,-3.10757981427126,-0.775936269269013,0.175334255246499,0.90097090166023,2.04941021138507,9.56655654421248,9.00200243076369,9.40040662859231,9.73914304983007,10.1561544888424,11.1107579051384,-0.0619353977716749,-1.26189399711935,-0.535616359145412,-0.00425846618662602,0.588809390078371,1.84629273078722
1981-08-01,0.166220771816994,-3.34685126591047,-1.05306075161958,-0.0493608456068071,0.729364877477144,1.89264897959869,9.78552074249957,9.18559868240832,9.60194821206717,9.95434853464622,10.4009854421483,11.1272449392703,0.735911847557285,-0.422977602942836,0.291431853873908,0.806254998223931,1.3645511674464,2.64799597664817
1981-09-01,0.106206711515802,-3.54678559981837,-1.1517353681916,-0.114229921509184,0.743499916949475,1.76264998483273,10.0092205586243,9.39117429616168,9.82044454715169,10.1873064234916,10.6466001671609,11.4710150168241,1.68981857760454,0.489429876801279,1.25330515672191,1.76752650765395,2.38111119346184,3.62391893067525
1981-10-01,-0.0322703200364478,-3.70294668283657,-1.30972990455161,-0.249107273695755,0.519261989584053,1.71887607032504,10.38540051465,9.73445640605074,10.1799292139188,10.581219780223,11.0462262362979,11.9741244497514,1.70336550884881,0.577438300573332,1.27209370302423,1.8151263646921,2.39157459447517,3.68906279265015
1981-11-01,-0.251946638506158,-3.83778802348467,-1.50529471237765,-0.460448126337238,0.246863032600227,1.44011793521154,9.87505330791326,9.21102001930807,9.72877475031626,10.0476632459876,10.5002057660829,11.5488398601647,1.38269454706991,0.26441690366829,0.971531322394325,1.4984135805895,2.08431571324485,3.40254938100693
1981-12-01,-0.154715413389531,-3.91695328745658,-1.37238035521847,-0.385025758963386,0.447873254596658,1.63270518880654,9.70046539802736,9.04358676340214,9.49167604928749,9.86748112195246,10.3392614162899,11.2480054123364,2.10727251987552,0.976850163120407,1.68587909231692,2.22929052197869,2.81407984038993,4.10678710559121
1982-01-01,-0.106025015645179,-3.83624740530375,-1.36889630365926,-0.340269396704331,0.429081991999593,1.68362731530434,10.1777980109719,9.50130859107891,10.0003016701725,10.3832152220574,10.8267159435987,11.7567936239176,2.03653502028303,0.884917264221819,1.63677096423712,2.14987447496984,2.7743516178731,4.00068394775985
1982-02-01,-0.083533565006653,-3.67634107572579,-1.33405320638511,-0.289528659141176,0.446841745935134,1.6398504455202,10.2237101583742,9.58789418379398,10.0415087927439,10.4174245615273,10.8446734669795,11.786271079597,1.01609449604323,-0.189635207980975,0.625867854703015,1.11708031589303,1.67201227132635,2.99340225970425
1982-03-01,-0.105269574291138,-3.75877822932455,-1.34671560967785,-0.329486276001369,0.448404874348778,1.55640174823725,9.8107894973198,9.16662218108243,9.64106890479187,9.99333860881877,10.4210210041046,11.3021588108623,1.1298594290443,-0.0250452964759874,0.710953005518557,1.22796599852002,1.77385283194583,3.0686384287133
1982-04-01,-0.243146182471812,-3.76077109655364,-1.511516765057,-0.483516842728845,0.331964855033547,1.5285062581701,9.70657940962009,9.05944609125381,9.53824708704549,9.88726972104164,10.3379051786078,11.343445340016,1.43025078279841,0.268728072359442,1.01814202015492,1.52485755342102,2.13146463705391,3.36400955481003
1982-05-01,-0.130063183187098,-3.75618136220952,-1.39436949985941,-0.35417146466964,0.448832115032944,1.60996125512314,9.51986872054962,8.88541167622635,9.3433701592687,9.68739155723685,10.1376810386643,11.0504428050369,1.45876423283252,0.392675129203344,1.02044037764495,1.56269979409718,2.13567081041744,3.34001043937278
1982-06-01,0.129367333149808,-3.53921841534779,-1.1459678232213,-0.100829213144369,0.695642784199991,1.84048590886172,9.68186575782572,9.05210963851554,9.5019665296884,9.86208850087308,10.3264072334989,11.203746836096,1.62325738051996,0.38952742457247,1.20449284345203,1.71859957772678,2.3301691021914,3.73701932752448
1982-07-01,-0.118394983227755,-3.92844283269049,-1.36190981906306,-0.339661225741081,0.435512918701856,1.69238377761534,9.60209921435875,8.95497478009789,9.40747395312006,9.79083602037891,10.2550794005509,11.1869258793647,2.23350950562218,1.08899674788166,1.7804179703807,2.3327146270254,2.9710097575666,4.23703435496302
1982-08-01,-0.384044883491428,-4.2263516564374,-1.63096803960506,-0.617239223698155,0.225276388815085,1.47175671914642,9.03189759029747,8.35809456220277,8.87082466724402,9.19739510976513,9.71877115194295,10.580842025708,3.44890141407824,2.19357310920006,2.97591479624726,3.56011249479744,4.25709295955196,5.4285003701557
1982-09-01,-0.587844233449748,-4.35418176054021,-1.87932793417322,-0.820454976536168,0.0317012117713508,1.34350841022758,8.39354708161807,7.73020077384918,8.16833981542955,8.56805347748436,9.03111673064082,9.90303308478854,4.11345805920375,2.87078117797381,3.64309056817233,4.23115354458344,5.02457258532103,6.02365991790756
1982-10-01,-0.362579384851659,-4.01984318852891,-1.6170386726941,-0.580512104613544,0.193095978327728,1.28876663308638,8.0668087580523,7.35856544196798,7.87014140988687,8.22887452170266,8.66931269039169,9.59383952644841,2.53727329807729,1.38134198208598,2.13100913218438,2.66215542284312,3.29985662137436,4.43595920528786
1982-11-01,0.139622843774287,-3.32964277217807,-1.09006624405688,-0.0959008433691728,0.675125839858186,1.91688819981033,7.71264694629886,7.07825966744179,7.52660057733123,7.88278858328055,8.29784991528884,9.23775962827056,1.39550262126485,0.321963930220967,1.01948600657404,1.50292539538816,2.08494244465544,3.42994879608131
1982-12-01,0.582171940328267,-3.12999609336097,-0.634370921757891,0.371804449987273,1.11855061571023,2.34745965645044,7.50977931021744,6.87117145146848,7.33133884561756,7.67426951744001,8.10647297705379,8.93593505067543,1.06665263084399,-0.0839220472877388,0.62753249402457,1.16599232579009,1.7590964008,3.06307536193141
1983-01-01,0.830248849960805,-2.76715100508188,-0.317674292444353,0.599247121201446,1.37163485902465,2.59458913862867,7.53350710067305,6.91702704692496,7.34873540369571,7.6999614698989,8.1284261599091,8.99547037852621,0.433915413004658,-0.697410746606668,0.00754984784675032,0.501798473625535,1.11688465833725,2.46271829552451
1983-02-01,1.07010163435739,-2.40308212121363,-0.131886217533469,0.858726778405048,1.64648569947625,2.80262060343388,7.41444285041994,6.83765554722347,7.2356730944451,7.56934985820492,8.00140064441765,8.90445557184408,0.42306894868954,-0.735549415251182,0.00881170954604152,0.48839798005316,1.0645449966369,2.48863683102299
1983-03-01,1.09824444275282,-2.36857085811668,-0.0794351300284219,0.921049435014786,1.65312517302895,2.76737330072652,7.27004893421972,6.63797007611739,7.08431435913182,7.43938246229134,7.82772377665548,8.78194848837461,0.0781257460075483,-1.04278015974258,-0.371733516719672,0.140384647138814,0.727692475762172,2.08552546188861
1983-04-01,1.01247486059023,-2.50462906814157,-0.150853040228238,0.807458136302174,1.54018838531712,2.79968282390535,7.25384847183287,6.56509464800749,7.06017980068466,7.413528348822,7.81775101928049,8.71968229384208,0.105116135404748,-1.13263967216333,-0.343878562493711,0.165272943988479,0.753504982652501,2.12164640460779
1983-05-01,1.17204273279404,-2.24782673415177,-0.00612115680071715,0.966374924953706,1.6958806076194,2.88930422408729,7.17312897375232,6.56204683992095,6.99813607562456,7.34120627282082,7.75153852012026,8.70261951893172,-0.0817886343560898,-1.27435786774632,-0.515188395098342,-0.00637450176241741,0.526463423003269,1.99860821505773
1983-06-01,1.24227451679314,-2.19888860401514,0.0396261324408384,1.01074511068213,1.83607276915958,3.00329293023683,7.22743273625,6.6526468914829,7.04915154634452,7.39372774013262,7.78440033147943,8.69813554960192,0.181552803321103,-0.941426932401381,-0.290284980783962,0.262384736026376,0.882612984581649,2.19259950829865
1983-07-01,1.25221278277787,-2.358723873223,0.0424439189468805,1.01685905165071,1.83255524976793,3.11239567484843,7.51524079269396,6.86953047965387,7.34036688399502,7.69529422862461,8.12734046123276,9.04829715258502,0.462916464506129,-0.71770120829574,0.0420952246110042,0.548673765823969,1.09267549558294,2.54665553347602
1983-08-01,1.31224898089563,-2.3240028988223,0.0464164345808662,1.08885345386504,1.8569076469725,3.09802435403584,7.6764266763613,7.01585556203831,7.48821193776707,7.84030091361712,8.31471277303237,9.22595371470894,0.59938292765435,-0.563925072813871,0.155512566759174,0.6757200794189,1.2649265314892,2.6431855445236
1983-09-01,1.25350032601202,-2.4871103223853,0.0275751204813272,1.03658690647315,1.85279814120354,3.06386329961921,7.72457581029331,7.16917363088257,7.56043140270967,7.8848730577777,8.33833573384596,9.18599711659117,0.546262394852646,-0.613252217012321,0.108217588201725,0.633402522306698,1.22455226832573,2.54522476033481
1983-10-01,1.16872260656011,-2.52282725989793,-0.0406981522739542,0.934762349645843,1.78954008284887,2.97640468569753,7.83411747400684,7.23647647182428,7.62691942481951,8.01850365432752,8.45088782036719,9.40245354837982,0.528489026003516,-0.707429563135818,0.0871583706864144,0.610423328949496,1.1924998986066,2.60651374180109
1983-11-01,1.24729785038118,-2.41035941553307,0.0177498080601197,1.00966088277653,1.84785476686778,2.97167287630695,7.86257299333824,7.22831754073959,7.68784819976183,8.04590562761903,8.48425627041268,9.3719014215889,0.468107660966078,-0.690899868370474,0.0319502085504622,0.538315783621155,1.15909201900239,2.44726984546015
1983-12-01,1.25389242522892,-2.45934958978082,-0.0344331903186274,1.05293960971346,1.8699680586136,2.95879006120571,7.90595764185114,7.29582224796997,7.73766350459632,8.077414519346,8.51846020354489,9.53261635970938,0.464345636794417,-0.825749727922828,-0.00890343244146765,0.549719816659213,1.16391742886613,2.61523841649578
1984-01-01,1.17317404272732,-2.45704425724516,-0.0372860149436483,0.935006514241558,1.75880409776364,3.06729926925462,7.93619829280239,7.25738965138995,7.75686634513948,8.11071512985541,8.56788536838591,9.40873523182198,0.342858512287555,-0.929052605733746,-0.0825585295128564,0.396577657695955,1.0008609308985,2.40495626322765
1984-02-01,1.28057922178459,-2.24231004946007,0.0209281775124293,1.06569068720304,1.85607394294145,3.10952771508367,7.95498939698323,7.33869927166888,7.79994664394943,8.14030496158384,8.56211384115577,9.52241675912182,0.2422204069041,-1.02380464125516,-0.19918642983633,0.312774437688143,0.918699833365722,2.27644659770096
1984-03-01,1.3796667706835,-2.37484545991727,0.129436306275611,1.16417806771456,2.00619256391955,3.17390609721541,8.19350107253981,7.58085983215361,8.03534625680406,8.36630313936584,8.81843241377511,9.77080116671419,0.315170302587833,-0.953872940671513,-0.155601575541158,0.385664668596885,1.00129937645069,2.43438614513764
1984-04-01,1.27655312123921,-2.53947485222972,-0.0140831815620443,1.07833696144973,1.84714107669282,3.05042974733768,8.45521392550394,7.86047795472572,8.2721997185355,8.64584615227361,9.13729092988567,10.1381449450676,0.537368695490064,-0.718418697377804,0.0462926095374343,0.595065429141431,1.23308958787269,2.74306862867613
1984-05-01,1.27625248764306,-2.5309082439085,-0.0416281194425457,1.0448267068495,1.90950700357715,3.05206607157392,8.71045367881365,8.1317905813099,8.54187779012477,8.89354760453348,9.3770221275604,10.4312148153576,1.30022629933062,0.033751284198678,0.831419495711357,1.3690160472535,1.99198041602832,3.38406906803274
1984-06-01,0.969501250138726,-2.90357856239312,-0.360534322002694,0.74165434303427,1.58091018693687,2.91645329037236,8.73755876959149,8.10248813322387,8.56540515992997,8.91878406179543,9.42910741785754,10.3659874400219,2.09796266919961,0.840451866609904,1.63630391374263,2.20254197932419,2.83588923303435,4.20469740088792
1984-07-01,0.643918418433689,-3.37325916465482,-0.677961127127628,0.430648492923097,1.21032030225821,2.44452516583615,8.92273820955916,8.24698618668109,8.76124781234748,9.12740250969288,9.58556448094441,10.6275783895349,1.94527315088325,0.744339754956302,1.49907830269552,2.04580295964869,2.63859598071351,3.99550762267707
1984-08-01,0.594402226675071,-3.26291744403229,-0.596093713203134,0.357998938107834,1.2068596085528,2.35209853655419,8.64254357575639,8.0521058767389,8.46764047299349,8.8355056772199,9.27339659874049,10.3678325667839,1.239047070895,0.0743280009895563,0.820273412549698,1.33139017750949,1.9105145609349,3.38934769504583
1984-09-01,0.695871967548057,-3.06986731952397,-0.613342671923598,0.468986730625964,1.28189251450745,2.49257052078598,8.34077256251705,7.73458942882167,8.17811807883571,8.52416132421311,8.96920549656832,9.90244654888123,1.2189725158466,0.032197277998511,0.76401351054118,1.31794218474752,1.92620211473068,3.22859195469392
1984-10-01,0.665233656724647,-2.94993227482467,-0.650557711381089,0.437147340797486,1.22861918060235,2.43880320648997,8.20840297832358,7.61645874703346,8.0100970311405,8.39258609521253,8.84674007749066,9.76950652778208,1.17664193222208,0.00181967794958753,0.729966647928328,1.27634447907312,1.8940564673585,3.12493807969713
1984-11-01,0.82926010711084,-2.91759525109066,-0.410160570302514,0.605571675042808,1.3903082082945,2.61580965911005,7.89001365290817,7.3500443076689,7.71034575468511,8.07531137719135,8.51365348482862,9.52542213919378,1.02458838117415,-0.146783142457474,0.618328102309473,1.11090822966048,1.72691811640498,3.11137905364047
1984-12-01,1.11147592687304,-2.68672808474988,-0.163578150074953,0.872918372877832,1.7035828858259,2.93038994427497,7.72600960735565,7.18379889627257,7.56305269460156,7.91789457754123,8.31501760756622,9.27997556558078,0.963222368056473,-0.20072320249415,0.49928257885066,1.07297845443999,1.65206755358449,3.08011811824714
1985-01-01,1.20095681517225,-2.44684710456659,-0.0762249389513642,0.979296675834319,1.76379299715535,3.02083418690043,7.68198806079035,7.07556919003096,7.50659086980725,7.85976998905505,8.30810823088517,9.38323343299393,0.881749953103975,-0.331653024570182,0.454778868327845,0.967514286254642,1.55550017990601,3.03224799652046
1985-02-01,1.46444905861389,-2.22592843700296,0.176398336865702,1.2326876499527,2.07224789511685,3.18341937244264,7.56476320970267,6.98671019465418,7.40512685178622,7.76277604756665,8.20907701184975,9.23468550807478,0.500733775884715,-0.718918683095204,0.0291936868400501,0.586057917884903,1.18129912019512,2.51701752463038
1985-03-01,1.59451825642638,-2.24642918834165,0.312993294317568,1.39163767648445,2.22635961663434,3.33438944622925,7.4798410475044,6.90799812649972,7.3312321357456,7.6705925613917,8.09583938104177,9.039947283813,0.842416731013939,-0.378187857265267,0.387041595488445,0.928027363365318,1.52518591913191,2.86493049659017
1985-04-01,1.53923182452652,-2.16325632117118,0.237980653484128,1.27680424754459,2.11105522650768,3.23709429918404,7.43141942800401,6.81944052575628,7.27397600184783,7.64036325950405,8.09416626889884,9.06827225507255,0.623132641843292,-0.545106143337565,0.184930320218884,0.723014274291006,1.2689536490826,2.73331796536796
1985-05-01,1.58191053446884,-1.98665439318934,0.298058785622316,1.37642636747615,2.13010226380431,3.314534888554,7.16221357982567,6.5624350177197,6.99861860928971,7.33208640152736,7.77359248183786,8.65234115271744,0.210679081281722,-1.00579626440336,-0.220323034295869,0.29422847467861,0.868306248892105,2.26475489128128
1985-06-01,1.57199327427808,-2.11335877429951,0.316803268830035,1.34787237795765,2.12372161698542,3.3342340137532,6.77246269077192,6.23150764558631,6.63155586962601,6.94305026898367,7.37208541016675,8.20550893377171,-0.000664647458080314,-1.27525061759007,-0.435703719262613,0.0642289778415717,0.670070086952312,2.08405102452278
1985-07-01,1.75285771626963,-1.73171132011452,0.452780672719839,1.53971076241455,2.31930667869557,3.49214122253528,6.75210087608015,6.15001036205257,6.57342042126932,6.92266342458402,7.36090257247205,8.34437613587714,-0.109603669560127,-1.42160063227149,-0.580305101442066,-0.0358730810223553,0.550884294214302,1.96451412215503
1985-08-01,1.83984735117505,-1.75413950582279,0.593214070260572,1.62946172534379,2.42687025496617,3.56882893582033,6.61102912057053,6.0242552465029,6.46360989026837,6.78246720804099,7.21732176735849,8.17348266411211,0.0269470625909535,-1.16847214897141,-0.45472057505878,0.118220295431103,0.690893476064606,2.07572251833529
1985-09-01,1.87651103924693,-1.84875492189898,0.660448768478063,1.65796794983837,2.47582544401326,3.57416431772349,6.57065138686576,5.99034840917633,6.4059487284859,6.74014565396994,7.18805404172571,7.98252437510074,0.0752258036560285,-1.16487468304978,-0.395874158469703,0.140779677159094,0.699414030427938,2.14205670324092
1985-10-01,1.80623133356964,-1.76092974020021,0.552874326310289,1.581147259426,2.37503253551452,3.44806104652665,6.58587000996636,5.98819204515878,6.42767709370168,6.76751091684612,7.18876444833257,8.10682019426181,-0.0915990262003544,-1.33970616629589,-0.549953981068217,-0.00638529421557959,0.551536805849782,2.00752178292518
1985-11-01,1.71391701048146,-1.94954222094365,0.559511300570197,1.51005521972558,2.27612467145865,3.56315515309059,6.3899980475594,5.82910931041275,6.21193933003817,6.55315273237256,6.95891852634309,7.9036547785494,-0.452280367366699,-1.64829767937487,-0.913793946340693,-0.389785055825526,0.210888769795144,1.6247285515661
1985-12-01,1.57896275445575,-1.67870069230079,0.43446442494022,1.37215686952532,2.08595604241063,3.3028574250316,6.12950169517957,5.57039453674987,5.96408295608924,6.29498883440698,6.67806412719544,7.53287599754298,-0.659359345579375,-1.90992416087208,-1.12392992387156,-0.595744525312492,-0.0252507700569323,1.31652845399813
1986-01-01,1.43988309763597,-2.03337692342924,0.317826943475287,1.26208695494893,1.93604950255545,3.15004251780036,6.07612927970079,5.48393213500393,5.88732247817564,6.22126275295558,6.62755239908208,7.53485384619606,-0.484023685086007,-1.67750635035513,-0.907428489580049,-0.412063147247828,0.184464798689967,1.54589637606027
1986-02-01,1.27233861338552,-2.03383499665393,0.124966588932176,1.06211356901011,1.77503807994426,2.99629551776915,5.78850619808604,5.19729888410001,5.61025115007891,5.94506061743608,6.32645039018231,7.16853982280373,-0.445886141059416,-1.64702691556978,-0.866455932004321,-0.363286329142706,0.209625695119782,1.52928239291844
1986-03-01,0.98385703367907,-2.3076896773653,-0.120729401846905,0.775656175147405,1.49251861087522,2.5512426062051,5.1924648414742,4.63556987172099,5.00783980402949,5.3364624292465,5.72344381333081,6.52030541532796,-0.284377482936436,-1.38907046602773,-0.694181126373911,-0.222632711903972,0.359928760932965,1.58328402958957
1986-04-01,0.986253235526575,-2.13137179290488,-0.0630324178292158,0.799209905157904,1.51554606176905,2.61497115833842,4.71588357285662,4.10049893427331,4.50984267970367,4.85474799186074,5.2270363347059,6.0295114738902,-0.0939960344142556,-1.21019686073446,-0.50783103446308,-0.0269091865057005,0.540958040970317,1.7272787474442
1986-05-01,1.2683219645076,-1.88897026485903,0.208980784369028,1.07977663726915,1.7750371027326,2.93722880119067,4.7442995577913,4.1146984809917,4.57164485281446,4.88341384180993,5.26484179521312,6.02749244326229,0.154749131227224,-0.921840825411027,-0.235459460613378,0.228997545066204,0.768811411601461,2.04508859112689
1986-06-01,1.37301357228539,-1.96562825016864,0.292373834820957,1.21878562735374,1.87782160266481,3.13073444413081,4.80289624740541,4.1969829390754,4.58948651122799,4.94355278081842,5.30385060529428,6.01951524991275,0.146450114764504,-1.00361874413222,-0.285410744844255,0.212819252064296,0.778486802274271,2.05770409940205
1986-07-01,1.36172918878965,-1.73748141366629,0.287868821963366,1.18104640312012,1.88874698617576,3.03848485677968,4.61973944457997,4.03880782108005,4.43462876580475,4.76336295344096,5.16617682134798,5.94568864198739,-0.169462811883354,-1.35766240938426,-0.58293720857038,-0.103052204557079,0.473067910944735,1.83270247938987
1986-08-01,1.46659056425975,-1.75195754954572,0.346981998908969,1.26589378619282,1.97063661881637,3.10375098802892,4.52035712951948,3.96386353980208,4.34331983293583,4.66163246862761,5.04462103208745,5.78480731458899,-0.495439494249066,-1.67503588974596,-0.88944025453059,-0.441823208775172,0.140150457131498,1.42245074320203
1986-09-01,1.60229795884026,-1.62305241544431,0.488786407308135,1.4463663050011,2.13218182482957,3.20913861288913,4.71535667059198,4.14610831192728,4.54409264116425,4.84981801374298,5.19142220395074,6.02140902643621,-0.426341327164374,-1.6005718007135,-0.857903379563558,-0.378306988177573,0.186289714055251,1.47651775785283
1986-10-01,1.58751997517284,-1.66561980794698,0.468260345064456,1.42587818616357,2.08618761738082,3.20165093727406,4.78055301573785,4.14196200797204,4.59555319888194,4.92923068891547,5.29271988562479,6.09189608502064,-0.616975075043783,-1.75477296334822,-1.01660144226629,-0.560552490778883,0.0348976443536018,1.37554589865831
1986-11-01,1.53854808967351,-1.64148411622068,0.447999345530386,1.35646977694688,2.0372391953156,3.19889898347985,4.66915531068432,4.04264952539658,4.47808635111306,4.79438629247969,5.16386976102225,5.92144574694632,-0.776514570247327,-1.92702271082577,-1.17426745029952,-0.713204878791445,-0.163357161956936,1.14413570463188
1986-12-01,1.4312011865854,-1.58053867245674,0.354100897358741,1.2730910151108,1.91335818378721,3.0593523706344,4.56160251087591,3.96957229652022,4.37106672769824,4.6900106475579,5.04579214417994,5.75782997460295,-0.859781349656577,-2.02769125957995,-1.28981673210681,-0.793776007404485,-0.253614867580371,1.00370165693789
1987-01-01,1.37639952232179,-1.70955272937183,0.333198083443879,1.22839155594724,1.86781250433769,2.934553431384,4.50671562431195,3.89993421040963,4.30059421619537,4.61565507807194,4.9751496036958,5.73048304697222,-0.737258478330909,-1.81485149367892,-1.16549540375808,-0.676303476956452,-0.0795998625420097,1.19291919118573
1987-02-01,1.41300344623986,-1.60460780204835,0.337248002003457,1.21984782995257,1.9314411555527,3.05892020652263,4.47351988233583,3.87061776568445,4.29312088140539,4.59604212834483,4.95656298093625,5.69997414273207,-0.665486320881194,-1.82935841999718,-1.08996074702045,-0.597369801218036,-0.0305384199594971,1.14886568056087
1987-03-01,1.33777984928231,-1.83973723500256,0.310165839304277,1.16592986531343,1.80716455409848,2.95809092137848,4.46502834195672,3.86599537480986,4.28917557646399,4.5820784463306,4.93955624514142,5.62729536310846,-0.569747722847821,-1.71442255448984,-0.97590929860566,-0.489016955091435,0.0538632749585189,1.33212570101885
1987-04-01,1.39813090933117,-1.74602970604341,0.275058791243392,1.23816726054005,1.95139784787871,3.08198235302403,4.80102481807431,4.16536782004987,4.61718946583232,4.9258184979236,5.32997157617168,6.03687219946421,0.0894931524028172,-1.02769236418088,-0.329184692276688,0.150938177731853,0.694274788149999,1.94854762308097
1987-05-01,1.28330297612193,-1.92661391386377,0.181806434705039,1.10656270016164,1.81149776881861,2.93481229785285,5.0255099566592,4.34729759676211,4.83236956867745,5.16952554536947,5.55828871043503,6.33268854084608,1.00040752466429,-0.166800209205798,0.57379363128052,1.09328078723292,1.63268181384806,2.90768305029357
1987-06-01,1.10369720003284,-2.13209893319396,-0.0224417985228974,0.930296200462468,1.62515907276961,2.76732819929862,5.12666473959257,4.51326723035658,4.92721857574776,5.2573667892498,5.64164356870947,6.38100905514523,0.831131568029567,-0.234600828496971,0.432294506636431,0.921670857243529,1.48097073571539,2.68466746642775
1987-07-01,1.20431220957811,-1.95992232267302,0.0650649874261744,1.01460270187534,1.7243684477555,2.87621722320619,5.30065539480965,4.62212300659335,5.12130268765165,5.43493344725776,5.82351798220397,6.63837230772715,0.423628603492348,-0.656795094698037,0.0229040065784659,0.499875292687099,1.0895637018441,2.34174693398497
1987-08-01,1.30093311882572,-1.92606861983967,0.166748652762295,1.12875174552159,1.79228236400549,3.02349627923674,5.4990418227802,4.86136425978949,5.30680692883185,5.64258993053578,6.0627516526956,6.83548799890263,0.257217361583871,-0.857261853879026,-0.136684736498789,0.320943018105339,0.925788167444573,2.17133831355406
1987-09-01,1.33289074244074,-1.91659990555354,0.24078616186047,1.15909409789368,1.83950526916364,2.99019159310733,5.81441863098716,5.14616216194176,5.61652845523277,5.95187216443571,6.37010003625738,7.15905752360174,0.606864358763462,-0.511798898844058,0.181467204731856,0.688106968315598,1.27522776608794,2.57363688057936
1987-10-01,1.23245329622853,-2.1619257466816,0.0548268230850787,1.02242355956408,1.75162695056612,2.93809581483111,5.82618919824335,5.15768893444378,5.65670390675143,6.00459650748499,6.43550979567444,7.28707879354109,1.14304606385239,0.00320203964741196,0.722734396513019,1.23724015638099,1.83457307243891,3.12243413382672
1987-11-01,1.081351953004,-2.22973962356467,-0.0667634112525464,0.876889951035051,1.645806870151,2.79847276346181,5.64564552640234,5.0812873255989,5.4636202638734,5.81484520291894,6.16781041478074,7.01562755985403,0.826588742011434,-0.287779961972195,0.432078790310362,0.922954350314799,1.48285462765084,2.68406545470995
1987-12-01,1.10078505747214,-2.20058443721489,-0.0416830278264675,0.902909930350904,1.61281733293334,2.69819281399169,5.70588963417428,5.10125985663107,5.51025639520981,5.8603151170583,6.25016165199487,7.14462058258279,0.842888906253945,-0.282833051214563,0.41812263638562,0.934612356191779,1.5104731367183,2.72372903595769
1988-01-01,1.04223241110036,-2.25685882773318,-0.081963211991102,0.836275347160387,1.54400394391345,2.64530418407134,5.65489175772346,4.94797159958316,5.49020410293805,5.80951248624084,6.20349838769291,7.0380194915575,0.475346819917803,-0.680839096167746,0.0698639893011154,0.574904405649867,1.16466676101342,2.38216324152846
1988-02-01,1.03313012017329,-2.2342341879202,-0.0740716832829789,0.854376490758381,1.5199371662443,2.6201763401006,5.48024853922131,4.88378514882109,5.30133915461213,5.62434810882782,6.02208693097215,6.856191633993,0.0573605462464151,-1.00654026565563,-0.322193912174355,0.141710090778247,0.705850451333339,1.88446055628509
1988-03-01,1.18230114154952,-2.05142903613367,0.0631554550798799,1.00493784831524,1.69995497625215,2.79772302393759,5.47568283064183,4.86307176216589,5.30113069482467,5.61732115579525,5.98792892502523,6.85123273302445,0.0304705365397113,-1.06282397800499,-0.3440562197083,0.101983868277869,0.695804745225445,1.90710852082978
1988-04-01,1.30451057592716,-1.87913524317622,0.197547907863077,1.12180218015231,1.75391019523048,2.9328467427229,5.6050789646104,4.94001208585572,5.42469147806623,5.78390520252015,6.1590371905805,6.8866029420261,0.0807556253575184,-1.02707811762861,-0.295509048451716,0.14930085990413,0.692862033160782,1.8853508653333
