"date","r_star_ekf","r_star_ukf","pi_star_ekf","pi_star_ukf","m_ekf","m_ukf","shadow_rate_ekf","shadow_rate_ukf"
1973-05-01,0.483731601633038,0.481181497057749,3.98975936197496,3.98999188676757,1.56382348871294,1.56620190285724,6.03731445232094,6.03737528668256
1973-06-01,0.440703972018328,0.438124977624364,4.19083488926998,4.19106955468993,2.38858531090223,2.39107952155676,7.02012417219054,7.02027405387105
1973-07-01,0.24443681780492,0.241840750249687,4.38993403363249,4.39014641418034,3.31108909132244,3.31333536896213,7.94545994275985,7.94532253339216
1973-08-01,0.00429469029344129,0.00191541415452771,4.86495132362298,4.86521213428908,3.69981140006294,3.70187289362599,8.56905741397936,8.5690004420696
1973-09-01,0.0145891200989617,0.0121185183800188,4.89864560653255,4.89876499977729,3.44249886800568,3.4447910785987,8.35573359463719,8.35567459675601
1973-10-01,-0.0353254687155356,-0.0377880309200136,4.93567466123357,4.93583435152942,2.29136116560785,2.29371223042925,7.19171035812589,7.19175855103866
1973-11-01,-0.0238080711334678,-0.0263418842987469,4.97151374813145,4.97173867326846,2.88136992826914,2.88387913309882,7.82907560526713,7.82927592206853
1973-12-01,-0.0326818483660043,-0.0352126186748628,4.99092828783353,4.99117616172757,2.50210757590688,2.50457571043421,7.4603540153744,7.46053925348692
1974-01-01,-0.0334430532937325,-0.0358496989191467,5.31827610223126,5.31860664742697,2.51519417446268,2.51753757295299,7.80002722340021,7.80029452146081
1974-02-01,-0.0399132297126918,-0.0421264027414517,5.52711902231704,5.52751335295657,1.63165015692041,1.63376968428335,7.11885594952476,7.11915663449846
1974-03-01,-0.109494825962678,-0.111629351238923,5.61192683803981,5.61228678103183,2.44270209300017,2.44469101993404,7.9451341050773,7.94534844972696
1974-04-01,-0.374441667801926,-0.376427857877196,5.81904403375589,5.81938366330135,2.80962826357276,2.81123193394549,8.25423062952673,8.25418773936964
1974-05-01,-0.558970218852933,-0.560852018127279,5.87039050470508,5.87067461159199,2.68850510373425,2.68999594408822,7.99992538958641,7.99981853755293
1974-06-01,-0.514734112839753,-0.516581794315637,5.76412139193311,5.76428462861845,2.38705537363528,2.38860979722195,7.63644265272863,7.63631263152476
1974-07-01,-0.610029708888683,-0.611802359295641,5.64214817503063,5.64230678933077,2.05007233779535,2.05151468164404,7.0821908039373,7.08201911167917
1974-08-01,-0.330531682441223,-0.332130663579205,5.99071541466735,5.99084365925068,3.02236155039179,3.02374815614451,8.68254528261791,8.68246115181598
1974-09-01,-0.296603375712197,-0.298091236090123,5.95157724632007,5.95166143320353,2.14847440656958,2.14974983101779,7.80344827717745,7.8033200281312
1974-10-01,-0.297894892302933,-0.299442891369351,5.67593384617004,5.67603403783586,1.71452210048966,1.71590250318371,7.09256105435677,7.09249364965022
1974-11-01,-0.153127268108712,-0.154751759616888,5.63629104119939,5.6364089099084,1.69793245941067,1.69948304173173,7.18109623250135,7.18114019202324
1974-12-01,0.0236640274611249,0.0219239217619781,5.45120445059113,5.45130461983471,1.50210694999543,1.50384259093917,6.97697542804769,6.97707113253585
1975-01-01,0.03783463028589,0.0361496051478302,5.33853518648467,5.33868709450289,0.549190115980208,0.550806980024789,5.92555993275076,5.9256436796755
1975-02-01,0.278728079704334,0.277113049752854,5.30856055802178,5.30876489817884,-0.459902607971513,-0.458297421347731,5.1273860297546,5.12758052658396
1975-03-01,0.413237918127509,0.41172364844077,5.26082674493747,5.2610667875345,-0.574504012621267,-0.572995219007525,5.09956065044372,5.09979521696775
1975-04-01,0.255785282516803,0.254388953651039,5.2895381304867,5.28975421052564,-0.516695186910094,-0.515531080847932,5.02862822609341,5.02861208332875
1975-05-01,0.243368184597236,0.242037344781353,5.33094889688575,5.33114908199696,-0.991621894794298,-0.990481933776726,4.58269518668869,4.58270449300159
1975-06-01,0.26748814217932,0.266139501397419,5.32364681003869,5.32381593217892,-0.816965220344229,-0.815712260079499,4.77416973187378,4.77424317349684
1975-07-01,0.209376309765364,0.207959370896525,5.24699526282899,5.24713934968017,0.115101618967058,0.116407385613876,5.57147319156141,5.57150610619057
1975-08-01,0.183048803330755,0.181673148070319,5.24201084654191,5.24214089713742,0.407969673746149,0.409154471408396,5.83302932361882,5.83296851661613
1975-09-01,0.214961766021417,0.213668945368926,5.27367177215458,5.27379173558585,0.267503261162194,0.26860249187322,5.75613679933819,5.756063172828
1975-10-01,0.40785877191735,0.40661129011823,5.26973318797934,5.26984685072932,-0.336006492644219,-0.334904294251539,5.34158546725247,5.34155384659601
1975-11-01,0.642295322122718,0.641076341396084,5.15482281378063,5.15493232461317,-0.907473113915749,-0.906352623338327,4.8896450219876,4.88965604267093
1975-12-01,0.69409833424876,0.69284697052937,4.93025785707362,4.93034167505639,-0.762870983394888,-0.761703142762592,4.8614852079275,4.86148550282316
1976-01-01,0.963223672297912,0.961989165191815,4.74476068598143,4.74487656573805,-1.44600923222667,-1.44480549476087,4.26197512605268,4.26206023616899
1976-02-01,1.07932900770915,1.07808477166308,4.57167123734228,4.57180330647896,-1.36221126919673,-1.36099187436776,4.2887889758547,4.28889620377427
1976-03-01,0.994463864391568,0.993165384039354,4.46266348104099,4.4627694188856,-1.04519532940332,-1.04395487936211,4.41193201602924,4.41197992356284
1976-04-01,1.03898912981557,1.03765255129545,4.4298819140985,4.42999277411313,-1.17064210790217,-1.16933005194757,4.29822893601191,4.29831527346102
1976-05-01,0.969718547743942,0.968386297816252,4.49773077561703,4.49784606773439,-0.858967042932796,-0.857712898582903,4.60848228042818,4.60851946696774
1976-06-01,0.942146381454105,0.940813549123172,4.52728081548918,4.52738216618005,-0.640958338180653,-0.639707265948268,4.82846885876263,4.82848844935496
1976-07-01,1.00147265952447,1.00016887111995,4.60247203828344,4.60258686866347,-0.928489578216234,-0.92725137308324,4.67545511959168,4.67550436670018
1976-08-01,1.12667991961694,1.12538143488676,4.58668451413018,4.58680937594044,-1.06153787626553,-1.06027241319836,4.65182655748159,4.65191839762884
1976-09-01,1.24008703378325,1.23877930802282,4.5085311660198,4.50866280109313,-1.08935603742047,-1.08803985553231,4.65926216238259,4.65940225358364
1976-10-01,1.34676470540495,1.34545243630067,4.51357941346519,4.51373870525169,-1.24410147638856,-1.24273577398445,4.61624264248159,4.61645536756791
1976-11-01,1.38983850183003,1.38851964357815,4.43317549295412,4.43338395782758,-1.3274688772936,-1.32606712590118,4.49554511749055,4.49583647550456
1976-12-01,1.30075665122416,1.2993602615647,4.23442322462747,4.23465925128296,-1.42036505385171,-1.41882197084118,4.11481482199992,4.11519754200648
1977-01-01,1.24447140613095,1.24302678028668,4.25308415030766,4.25334889887321,-1.25359682327327,-1.25204990440102,4.24395873316534,4.24432577475887
1977-02-01,1.19606764720863,1.19467514896906,4.38370138070841,4.38398637572062,-1.36862589913744,-1.36723322745838,4.21114312877961,4.2114282972313
1977-03-01,1.16925357295851,1.16790469988134,4.4824069410449,4.48266758325179,-1.51486672812503,-1.51353802602438,4.13679378587838,4.13703425710875
1977-04-01,1.15943065263335,1.15808095925077,4.51976509916219,4.52002397400733,-1.57900823845253,-1.57766276865199,4.10018751334301,4.10044216460611
1977-05-01,1.17674746618367,1.17534110198086,4.52250490923619,4.52273355265399,-1.12864490504854,-1.12724996754183,4.57060747037133,4.57082468709302
1977-06-01,1.15790664898427,1.15646067629946,4.48286710697641,4.4830653528029,-0.939642162304847,-0.938185529308048,4.70113159365584,4.70134049979431
1977-07-01,1.18515601422058,1.18366448707939,4.42947027946713,4.42967196140629,-0.74241202959035,-0.740903518034783,4.87221426409736,4.8724329304509
1977-08-01,1.07251026679894,1.07092998173144,4.3552213956525,4.35539825338616,-0.28245939125211,-0.280933384492927,5.14527227119933,5.14539485062467
1977-09-01,0.986657624447438,0.985024493581651,4.39446114001204,4.3946132209206,0.111222500087066,0.112808125284304,5.49234126454654,5.49244583978655
1977-10-01,0.937014375737171,0.935357255550385,4.41309492285096,4.41323805858545,0.467658961428781,0.469210557495356,5.81776826001691,5.81780587163119
1977-11-01,0.943423038379585,0.941795582253748,4.43869396187347,4.43883006963081,0.357113165567016,0.358614681301167,5.73923016582008,5.73924033318572
1977-12-01,0.938158748751266,0.936623456987928,4.56918007786205,4.56932163805984,0.166215984503231,0.167620676419316,5.67355481111655,5.67356577146708
1978-01-01,0.917779117124482,0.916362467788813,4.80392347396711,4.80408613499126,0.319855949896828,0.321113322280775,6.04155854098842,6.04156192506084
1978-02-01,0.908963530426804,0.907621403820793,4.88733955897864,4.88749093155999,0.252635883784335,0.253811946425121,6.04893897318978,6.04892428180591
1978-03-01,0.880430938668163,0.879119339112585,4.84992847292594,4.85004644038987,0.129865403792869,0.131026955553548,5.86022481538698,5.860192735056
1978-04-01,0.835563668422012,0.834264431765695,4.80050955808633,4.80060031281943,0.151789784884985,0.152934427147185,5.78786301139333,5.78779917173231
1978-05-01,0.71837844222164,0.717101348234003,4.81889715716758,4.81895233759821,0.312938939201956,0.314052955180463,5.85021453859118,5.85010664101268
1978-06-01,0.68385030872567,0.682633694561112,4.93811829022064,4.93814391378626,0.548960730138423,0.550037568461431,6.17092932908474,6.1708151768088
1978-07-01,0.618755775206417,0.617616031094496,5.0981707480425,5.09817649217167,0.735165091664504,0.736172430855177,6.45209161491342,6.45196495412134
1978-08-01,0.490744924864492,0.489580821453385,5.08722044057925,5.08718952939489,1.00039836471229,1.00147502881726,6.57836373015603,6.57824537966554
1978-09-01,0.517439646891076,0.51624594025644,5.22579653445158,5.22576020965426,1.7256227796703,1.72676954582559,7.46885896101296,7.46877569573629
1978-10-01,0.428682902695915,0.427500458308776,5.32223027787805,5.32217601818003,1.89873108720638,1.89983140442383,7.64964426778035,7.64950788091264
1978-11-01,0.180920194924502,0.179713389331228,5.34139122152519,5.34126960458126,2.80304274454476,2.80417287241475,8.32535416099445,8.32515586632723
1978-12-01,0.17862038334968,0.177484829261126,5.47662135770141,5.47648056349432,3.07774226824072,3.07882767836416,8.73298400929182,8.73279307111961
1979-01-01,0.0974247224510701,0.0963729324322167,5.6379876595982,5.63784167631208,3.28339122426534,3.28441006534354,9.01880360631461,9.01862467408783
1979-02-01,0.187868862660723,0.186886448513333,5.81657565319892,5.81643666964163,3.05384658608382,3.05482525614909,9.05829110194347,9.05814837430406
1979-03-01,0.213638358056467,0.212692321725017,5.95386434549205,5.95376532915387,3.08170003558453,3.08262457871421,9.24920273913305,9.24908222959309
1979-04-01,0.187950168812741,0.187055524818486,6.13293821866124,6.13288571059827,2.90592636905516,2.9067736199733,9.22681475652915,9.22671485539006
1979-05-01,0.201749853591327,0.200870811850527,6.22817539359569,6.22813950011036,2.99072175966558,2.99154764487994,9.42064700685261,9.42055795684083
1979-06-01,0.193190820149338,0.192268918082181,6.17170585737273,6.17167279858949,2.53019080435624,2.53106703439838,8.8950874818783,8.89500875107005
1979-07-01,0.264334948538162,0.263381741352223,6.21320327300115,6.21319189452953,2.63953748439444,2.64045205740481,9.11707570593375,9.11702569328657
1979-08-01,0.240006204179718,0.239043071175797,6.24136036215137,6.24135875080482,2.95219492458136,2.95308940249184,9.43356149091245,9.43349122447246
1979-09-01,0.102408618809578,0.101461733598705,6.35051651244281,6.35049160074024,3.76632908464648,3.7671841510808,10.2192542158989,10.2191374854197
1979-10-01,0.157965837235397,0.157224182908353,6.7886804465327,6.78868870152262,4.66423142442533,4.66484562882519,11.6108777081934,11.6107585132562
1979-11-01,0.141367781174644,0.140795070309278,7.16166770125147,7.16168880632195,4.39047430236605,4.39093279241974,11.6935097847922,11.693416669051
1979-12-01,0.159744695659766,0.159228268604761,7.39944977730359,7.39942942344031,4.60916611687156,4.60962947680746,12.1683605898349,12.1682871688525
1980-01-01,0.219785235218076,0.219361995512273,7.80662504710118,7.80659423836085,4.11783902153046,4.11822605630541,12.1442493038497,12.1441822901785
1980-02-01,0.112087063332557,0.111856762399496,8.55854359016792,8.55855112172966,4.05143144955651,4.05158971292397,12.722062103057,12.7219975970531
1980-03-01,-0.454433477686613,-0.4546416824329,8.65251772966171,8.65247069494442,6.95094042513234,6.95114547358761,15.1490246771074,15.1489744860991
1980-04-01,-0.437164631990311,-0.437362978706245,8.72956313247231,8.72946296676717,5.10208655608795,5.10233093645236,13.39448505657,13.3944309245133
1980-05-01,-0.382294395861756,-0.382546102040936,8.43149629362085,8.43135827256072,0.469975534529968,0.470305825911106,8.51917743228906,8.51911799643089
1980-06-01,-0.340645946031213,-0.34101178243608,7.82317059314595,7.82304016947963,-0.781628680845979,-0.781185970916041,6.70089596626875,6.70084241612751
1980-07-01,0.0641965348508901,0.0638445065410097,7.84229262536486,7.84220118970733,-0.19843710505434,-0.198020428998888,7.70805205516141,7.70802526724946
1980-08-01,0.0981850921015378,0.0979113201399466,8.0720511534858,8.07200945682637,0.523679862060252,0.523946349244153,8.69391610764759,8.69386712621047
1980-09-01,-0.019928783151325,-0.0201700940733054,8.15767931482639,8.15764624113678,1.65174100279085,1.6519670864543,9.78949153446591,9.78944323351777
1980-10-01,0.0134734734980631,0.0132755679806416,8.48607724051534,8.48604641568014,2.82867651922618,2.82886668368074,11.3282272332396,11.3281886673415
1980-11-01,0.189377109446562,0.189228402169995,8.99159875487931,8.99159448572038,4.45158945046458,4.4517177540758,13.6325653147905,13.6325406419662
1980-12-01,0.428039666391356,0.427894390910418,9.12698620836593,9.12699938407901,6.15479217996831,6.15490736325838,15.7098180547256,15.7098011382478
1981-01-01,0.69147558081744,0.691329832246235,9.26616303993222,9.26619369057389,5.48683942579627,5.48694319272921,15.4444780465459,15.4444667155493
1981-02-01,0.807819450914196,0.80769312823426,9.47924126218806,9.47928034899787,4.83101458359847,4.83109081659765,15.1180752967007,15.1180642938298
1981-03-01,0.810092389616458,0.809977604260249,9.31040788783989,9.31043939881418,3.28546356453108,3.2855326339839,13.4059638419874,13.4059496370583
1981-04-01,0.751873104624652,0.751773862927482,9.4252929907427,9.42532713744744,3.38527092946105,3.3853244780832,13.5624370248284,13.5624254784581
1981-05-01,0.619076242107857,0.618985705148096,9.60253408982216,9.60256197649397,6.1880548485091,6.18810709046754,16.4096651804391,16.4096547721096
1981-06-01,0.467218997310273,0.46711762857006,9.28354910727983,9.28356551447798,5.03610295694038,5.03617374645567,14.7868710615305,14.7868568895037
1981-07-01,0.367093043908062,0.367005530125333,9.5666058260361,9.56662377769684,4.87042318960831,4.87047887129622,14.8041220595525,14.8041081791184
1981-08-01,0.166282681273014,0.166212273751253,9.78552374430086,9.78553351784576,5.24671778334886,5.2467652111847,15.1985242089227,15.1985110027817
1981-09-01,0.106277954548346,0.106229614533817,10.0092095700307,10.0092083539681,4.08642701031964,4.08646378598142,14.2019145348987,14.2019017544834
1981-10-01,-0.0322288539859367,-0.0322605446616407,10.3853707733617,10.3853648206702,2.59760339217212,2.59763143483352,12.9507453115479,12.9507357108421
1981-11-01,-0.251718677539406,-0.251760958678529,9.87515690197294,9.87514101753183,0.718924113241961,0.718970870074962,10.3423623376755,10.3423509289283
1981-12-01,-0.154641403421399,-0.154694012034044,9.7004682851022,9.70044355177684,0.572617872359455,0.572679671910345,10.1184447540403,10.1184292116531
1982-01-01,-0.105887880427453,-0.105914269135136,10.177776706625,10.1777513833429,1.48913356204074,1.48917171704919,11.5610223882382,11.561008831257
1982-02-01,-0.0834694617455146,-0.0834950852030087,10.2236803906611,10.223655801673,2.86419986632568,2.86423940227339,13.0044107952413,13.0044001187434
1982-03-01,-0.105186582423036,-0.105229434646218,9.81078144914467,9.81075739315455,2.52441687871692,2.52447124358671,12.2300117454385,12.229999202095
1982-04-01,-0.243103376336776,-0.243158987825167,9.7065585090098,9.70653570707524,2.73738036999086,2.73744414782633,12.2008355026639,12.2008208670764
1982-05-01,-0.130038255241556,-0.130101414831246,9.5198503169252,9.51982696854705,2.14715555526121,2.14722535286581,11.5369676169449,11.5369509065816
1982-06-01,0.129493586463402,0.129445702788085,9.68188641507177,9.68186899602841,2.00812440501133,2.00817459209371,11.8195044065465,11.8194892909102
1982-07-01,-0.118345667017386,-0.118393794666372,9.60208231372791,9.60206065288046,1.13372385617629,1.1337787314302,10.6174605028868,10.6174455896443
1982-08-01,-0.38388571075428,-0.383950662641001,9.03200871191953,9.03196747812298,-0.896766870543705,-0.89668244881026,7.75135613062154,7.75133436667172
1982-09-01,-0.587515983704812,-0.587614498240882,8.39388167616028,8.39380707675999,-1.00207502175572,-1.00193729594604,6.80429067069975,6.80425528257307
1982-10-01,-0.362230123829431,-0.362364549491601,8.06709567780122,8.06700326252803,-0.954374846594517,-0.954188418127089,6.75049070737727,6.75045029490934
1982-11-01,0.139714473984044,0.139516848424225,7.71269241005982,7.71260499625206,-0.486015664567495,-0.485766822127181,7.36639121947637,7.3663550225491
1982-12-01,0.582248761694971,0.582024417746523,7.5098560611782,7.50981275363801,-0.790182037423254,-0.789943870404723,7.30192278544992,7.30189330097981
1983-01-01,0.830285463771486,0.830061556640261,7.53357373832588,7.53356014772938,-1.02207523981677,-1.02186016919607,7.34178396228059,7.34176153517358
1983-02-01,1.07013395673434,1.06990561001822,7.41450816784811,7.41451055765826,-0.861525954191016,-0.861320689473842,7.62311617039143,7.62309547820263
1983-03-01,1.09828947480892,1.09804391083936,7.27004483447484,7.27005557117501,-0.434803846022326,-0.434589470184324,7.93353046326143,7.93351001183005
1983-04-01,1.01250507664876,1.01223823101086,7.25381452809227,7.25382906728326,-0.460059436260462,-0.459828486613834,7.80626016848057,7.80623881168028
1983-05-01,1.17206650514007,1.17178947067061,7.17311939983563,7.17313861353584,-0.547011864320825,-0.546772204319978,7.79817404065488,7.79815587988648
1983-06-01,1.24238252130135,1.24212268934606,7.22751413173965,7.22754659668377,-0.107612530144224,-0.107407489144104,8.36228412289678,8.36226179688573
1983-07-01,1.25242104858802,1.25220808225211,7.51540306701669,7.51544938138811,-0.19091365042202,-0.190770348583346,8.57691046518269,8.57688711505687
1983-08-01,1.31235910493418,1.31218072290473,7.67650432179855,7.67654289670368,-0.173982134884002,-0.173864512438546,8.81488129184873,8.81485910716986
1983-09-01,1.25352477246409,1.25335926899332,7.72458586241237,7.7246188613086,-0.517894080673746,-0.517781319232868,8.46021655420271,8.46019681106905
1983-10-01,1.16873280166941,1.1685721618934,7.83412107073815,7.83415056359597,-0.912436194755907,-0.912322743984271,8.09041767765166,8.0903999815051
1983-11-01,1.24731334600754,1.24715704742967,7.86259502106588,7.8626251659153,-0.88998062517939,-0.889869519433401,8.21992774189403,8.21991269391156
1983-12-01,1.25389843943839,1.25374932363091,7.90597577842761,7.90600336296926,-0.695561289196598,-0.695455884084376,8.46431292866941,8.4642968025158
1984-01-01,1.17317677160106,1.17302650735933,7.93619694807503,7.93622380441427,-0.720863334117827,-0.720755655562031,8.38851038555826,8.38849465621156
1984-02-01,1.28059236544676,1.2804446392086,7.95501305115247,7.95504170706639,-0.648473203818912,-0.648367809410166,8.58713221278032,8.58711853686483
1984-03-01,1.37976620175687,1.37964202272826,8.19359950011168,8.19363272860966,-0.567446049594112,-0.567368165701854,9.00591965227444,9.00590658563607
1984-04-01,1.27659162346438,1.27648391261126,8.45527752475756,8.45531173835238,-0.58288475353571,-0.582823050120124,9.14898439468623,9.14897260084351
1984-05-01,1.27635399600396,1.27627044930751,8.71053579094407,8.71056387341144,-0.824499000160875,-0.82445516397341,9.16239078678716,9.16237915874555
1984-06-01,0.969518296147401,0.969447395635884,8.73756789687658,8.73757920907377,-0.653031969043795,-0.652985387406477,9.05405422398018,9.05404121730318
1984-07-01,0.643931032774341,0.643868326703989,8.92274605436041,8.92274661928455,-0.251087060437465,-0.251037934265689,9.31559002669729,9.31557701172285
1984-08-01,0.594501520924792,0.594424201747863,8.64258015632216,8.64257241827795,0.597937835943768,0.598008218729777,9.83501951319072,9.83500483875559
1984-09-01,0.695914117851584,0.695813082448069,8.34075953590305,8.34075031875385,0.707010300221686,0.707102632235699,9.74368395397632,9.74366603343762
1984-10-01,0.665273038938661,0.665156008223568,8.20837724481979,8.20837070321426,0.236119020415851,0.236222537142513,9.1097693041743,9.10974924858034
1984-11-01,0.82931745190702,0.829177565731787,7.88999296585735,7.88998188921777,-0.698048779048342,-0.697920533307519,8.02126163871603,8.02123892164203
1984-12-01,1.11151341287375,1.11136754456717,7.72600061359115,7.72599226237581,-1.42578805152821,-1.42565644816475,7.41172597493668,7.41170335877824
1985-01-01,1.20097635773427,1.20083039295241,7.681981433896,7.68198175985605,-1.78218327344772,-1.78205736002078,7.10077451818254,7.10075479278768
1985-02-01,1.4644662023855,1.46431569992909,7.56477670766173,7.5647890358834,-1.35066572703257,-1.35054260641931,7.67857718301466,7.67856212939319
1985-03-01,1.59455399851474,1.59441182499415,7.47986769092781,7.47987894404079,-1.18792456952994,-1.18781389495845,7.8864971199126,7.88647687407649
1985-04-01,1.53926163973298,1.53912125513374,7.43142460524972,7.4314321676672,-1.62574058198074,-1.62562761627068,7.34494566300196,7.34492580653025
1985-05-01,1.58202956005631,1.58186467261365,7.16223897170348,7.16223389927549,-1.75887715132948,-1.75872619458576,6.9853913804303,6.98537237730338
1985-06-01,1.57229598245653,1.57207450631002,6.77244119376016,6.77243304151787,-1.85907314579467,-1.85885883459281,6.48566403042202,6.48564871323508
1985-07-01,1.75299668561716,1.75276006591326,6.75206677744454,6.75207202521825,-1.8889675532918,-1.88874231884145,6.6160959097699,6.61608977229006
1985-08-01,1.83991040107908,1.83966577746523,6.61097867221389,6.61099229766245,-1.78568642633643,-1.78546637555782,6.66520264695654,6.66519169956985
1985-09-01,1.87655058919645,1.87630796409917,6.57061754310989,6.57063131359835,-1.83822787582497,-1.83801471915022,6.60894025648137,6.60892455854729
1985-10-01,1.80627131951532,1.80602143220621,6.5858376870007,6.58585043310625,-1.68074337033139,-1.68052085082128,6.71136563618463,6.71135101449118
1985-11-01,1.71418890067986,1.71389259135607,6.39002117297163,6.39001874455914,-1.20937041756666,-1.20908376685959,6.89483965608483,6.89482756905562
1985-12-01,1.57952283933605,1.57913884125995,6.12962393610906,6.12959486662645,-0.848105031384892,-0.84770539355853,6.86104174406022,6.86102831432786
1986-01-01,1.44011109123271,1.43966113020987,6.07608905886252,6.07604975467699,-0.693412501622157,-0.692939519454813,6.82278764847307,6.82277136543204
1986-02-01,1.27304827075087,1.27248432328383,5.78868104198326,5.78862448256745,-0.208461334113283,-0.207859852670987,6.85326797862084,6.8532489531803
1986-03-01,0.987264899874244,0.986430440612782,5.19342839759713,5.19333486644322,0.20322997150518,0.20414189976064,6.38392326897656,6.38390720681664
1986-04-01,0.988442886463647,0.987300525799684,4.71578292482505,4.71567419493503,0.114320338132064,0.115616871691286,5.81854614942076,5.818591592426
1986-05-01,1.2704301382106,1.26934488053789,4.74448582691803,4.74447798875884,-0.238096550262756,-0.236914050395067,5.77681941486587,5.77690881890166
1986-06-01,1.37393794041226,1.372931022687,4.80268082497466,4.8027350874295,-0.369346671271448,-0.368345006488312,5.80727209411547,5.8073211036282
1986-07-01,1.36278941274334,1.36169228526537,4.61950543320501,4.61954703793972,-0.469688077468206,-0.468576971908412,5.51260676848014,5.51266235129669
1986-08-01,1.46715423059904,1.46597801287622,4.5199945060985,4.52004004735651,-0.700099419936696,-0.698832516165737,5.28704931676084,5.28718554406699
1986-09-01,1.60327666862568,1.60226349513937,4.71529001567215,4.71541217224775,-1.40068763474055,-1.39961658235675,4.91787904955727,4.91805908503036
1986-10-01,1.58792654167154,1.58692963823451,4.78029762582673,4.78043262828965,-1.43046463340238,-1.42942626257236,4.93775953409588,4.9379360039518
1986-11-01,1.5390789672005,1.53799219604412,4.66905665268067,4.66916916525556,-1.04970205934546,-1.04852809383542,5.1584335605357,5.15863326746426
1986-12-01,1.43184872349015,1.43063615378648,4.56165929706094,4.56175425296538,-0.604750493361781,-0.603426361138967,5.38875752718931,5.38896404561289
1987-01-01,1.37669159439869,1.37540542805282,4.50664231269335,4.50675336671481,-0.62311287338993,-0.621729170407281,5.26022103370211,5.26042962436035
1987-02-01,1.41315004129872,1.41182417555634,4.4734082504454,4.47351770218698,-0.467840641498359,-0.466442699369984,5.41871765024576,5.41889917837333
1987-03-01,1.33790113891175,1.33654440300285,4.46498004216333,4.46509200923515,-0.403635483315627,-0.402235737272413,5.39924569775945,5.39940067496558
1987-04-01,1.40091084963273,1.39978206910003,4.80160767397689,4.8017619541627,-0.925414879631637,-0.924413433033625,5.27710364397799,5.2771305902291
1987-05-01,1.28502030023513,1.28404945578404,5.02526877589417,5.02539346398429,-1.19069945675016,-1.18994492417241,5.11958961937914,5.11949799559593
1987-06-01,1.1044166198704,1.10349386721385,5.1262471122728,5.12630770926746,-1.10681256691756,-1.10601674128926,5.12385116522564,5.12378483519206
1987-07-01,1.20480039739623,1.20393778161415,5.30025034248744,5.30029368669067,-1.30561441753991,-1.30481704312847,5.19943632234376,5.19941442517635
1987-08-01,1.30152069333412,1.30075796858724,5.49884809976038,5.49891092909288,-1.23222562989335,-1.23152729164861,5.56814316320116,5.56814160603151
1987-09-01,1.33401196615465,1.33339107887752,5.81435651714299,5.81441354854244,-1.26236287836278,-1.26185117276076,5.88600560493487,5.8859534546592
1987-10-01,1.23288817440001,1.23232321027434,5.82587305623205,5.82590255673123,-1.53621384812971,-1.53574893239298,5.52254738250236,5.52247683461258
1987-11-01,1.08222576380221,1.08162035100612,5.64566637832784,5.64565811273382,-1.59449160870567,-1.59393068002539,5.13340053342438,5.13334778371455
1987-12-01,1.10111347634116,1.10048555278086,5.70565884429509,5.70561061931689,-1.57354572723783,-1.5729333155758,5.23322659339842,5.23316285652195
1988-01-01,1.04261732827684,1.04196229505858,5.65491088821946,5.65482975995137,-1.33311778946059,-1.33243784083854,5.36441042703571,5.3643542141714
1988-02-01,1.03374889903029,1.0329957637277,5.48058961772349,5.48047998197074,-1.19127898550396,-1.19044744344745,5.32305953124982,5.32302830225099
1988-03-01,1.18251225969091,1.18174575288118,5.47558269262214,5.47549107978958,-1.29782263203841,-1.29698706067087,5.36027232027464,5.36024977199988
1988-04-01,1.3049625230696,1.304280835546,5.60486372477528,5.60480621349959,-1.38450289755816,-1.38379491248934,5.52532335028672,5.52529213655624
1988-05-01,1.40628971914333,1.40568200711089,5.69754073185722,5.69750051214557,-1.23782887700809,-1.23722631410055,5.86600157399247,5.8659562051559
1988-06-01,1.28098129173952,1.28034424785524,5.56519910246278,5.56514395807266,-0.770763267511579,-0.770126247431724,6.07541712669073,6.07536195849618
1988-07-01,1.24569584092695,1.24507650654061,5.67882170515063,5.6787495510241,-0.579627699061902,-0.57899843481324,6.34488984701568,6.34482762275147
1988-08-01,1.20599021095586,1.20539058275636,5.71648395746589,5.71640815753753,-0.25626303883603,-0.255662096656983,6.66621112958571,6.66613664363691
1988-09-01,1.12556129120725,1.12491771269421,5.59471897682601,5.5946300922433,0.166164368179649,0.166826469419827,6.8864446362129,6.88637427435734
1988-10-01,1.11198206027295,1.11127742851989,5.52092129318003,5.52080958393671,0.43087830879458,0.431628481152302,7.06378166224757,7.0637154936089
1988-11-01,1.14099629139338,1.14026843069162,5.51302326897753,5.51293269155547,0.81949723866894,0.820250722545281,7.47351679903984,7.47345184479237
1988-12-01,1.08715480190461,1.08639992237636,5.39550521109076,5.39542910065418,1.24736417592695,1.24809855570941,7.73002418892233,7.72992757873995
1989-01-01,1.07599834772542,1.07523867145444,5.34585467938723,5.34579373325926,1.47853959122863,1.47926879852465,7.90039261834127,7.90030120323835
1989-02-01,1.08406140165949,1.08329846878987,5.33424460988502,5.33419888700087,1.75198077731481,1.75270244827311,8.17028678885932,8.17019980406385
1989-03-01,1.03936449549115,1.03860584471697,5.32243947376073,5.32240189660751,2.05478112312376,2.05547555835294,8.41658509237565,8.41648329967742
1989-04-01,0.971189694505469,0.970426885921982,5.3327144337232,5.33266841522073,1.95567871404207,1.95638753140506,8.25958284227073,8.25948283254777
