"filter","regime","series","unit","observations","bias","rmse","mae","average_sd","coverage_68","coverage_95","binding_fraction","loglik_per_month","runtime_seconds","iteration_fraction","replication"
"UKF","nonbinding","u","percentage points",652,0.0341527402208096,1.38767478321061,1.09655699739496,1.41428124036778,0.711656441717791,0.950920245398773,0.0618705035971223,82.011721866878,0.621000000000009,0,98
"UKF","nonbinding","w","normalized units",652,0.00985748090869261,0.166477881399827,0.13044620129566,0.177604850842052,0.710122699386503,0.969325153374233,0.0618705035971223,82.011721866878,0.621000000000009,0,98
"UKF","nonbinding","shadow_rate","percentage points",652,-0.0136010511673655,0.126003520564503,0.0866056170144615,0.121748231279662,0.687116564417178,0.960122699386503,0.0618705035971223,82.011721866878,0.621000000000009,0,98
"EKF","all","r_star","percentage points",695,0.0132912516508778,0.153699286318497,0.116208269876139,0.145550627817353,0.671942446043165,0.939568345323741,0.0618705035971223,81.7283844695056,0.0799999999999983,0,99
"EKF","all","pi_star","percentage points",695,-0.00813871974554347,0.164577624401749,0.11632855113883,0.154600866132783,0.674820143884892,0.948201438848921,0.0618705035971223,81.7283844695056,0.0799999999999983,0,99
"EKF","all","m","percentage points",695,0.0292996967902958,0.160867836426848,0.104216789489542,0.105532819165068,0.61294964028777,0.929496402877698,0.0618705035971223,81.7283844695056,0.0799999999999983,0,99
"EKF","all","pi_gap","percentage points",695,-0.122498459386048,0.953088745491087,0.750324715077527,0.97136835035161,0.699280575539568,0.949640287769784,0.0618705035971223,81.7283844695056,0.0799999999999983,0,99
"EKF","all","u","percentage points",695,0.0143923801396874,1.38399388893068,1.0991780912398,1.41426810522803,0.680575539568345,0.956834532374101,0.0618705035971223,81.7283844695056,0.0799999999999983,0,99
"EKF","all","w","normalized units",695,-0.003219247261079,0.186758936950094,0.144015087767,0.164145411732578,0.640287769784173,0.933812949640288,0.0618705035971223,81.7283844695056,0.0799999999999983,0,99
"EKF","all","shadow_rate","percentage points",695,0.0344522286956301,0.169903704171627,0.100735233914677,0.0957047375134969,0.610071942446043,0.890647482014388,0.0618705035971223,81.7283844695056,0.0799999999999983,0,99
"EKF","binding","r_star","percentage points",43,0.0879000720460152,0.126913174274802,0.106193801865731,0.11623019892511,0.511627906976744,0.930232558139535,0.0618705035971223,81.7283844695056,0.0799999999999983,0,99
"EKF","binding","pi_star","percentage points",43,0.0127927306909626,0.079558142547679,0.062209349474204,0.0933799419703135,0.72093023255814,0.953488372093023,0.0618705035971223,81.7283844695056,0.0799999999999983,0,99
"EKF","binding","m","percentage points",43,0.279728755006039,0.433989415459973,0.320124319221687,0.16397884206586,0.302325581395349,0.651162790697674,0.0618705035971223,81.7283844695056,0.0799999999999983,0,99
"EKF","binding","pi_gap","percentage points",43,0.0612156521249884,0.817532059128021,0.609918648604483,0.94261078462992,0.790697674418605,0.976744186046512,0.0618705035971223,81.7283844695056,0.0799999999999983,0,99
"EKF","binding","u","percentage points",43,-0.42562219818191,1.19538539570737,0.982545499714803,1.40896330106889,0.767441860465116,0.976744186046512,0.0618705035971223,81.7283844695056,0.0799999999999983,0,99
"EKF","binding","w","normalized units",43,-0.251955858224604,0.373026334653988,0.301088572354394,0.225029819510938,0.418604651162791,0.813953488372093,0.0618705035971223,81.7283844695056,0.0799999999999983,0,99
"EKF","binding","shadow_rate","percentage points",43,0.380421557743017,0.535971749066889,0.41727909093047,0.174259614514318,0.209302325581395,0.441860465116279,0.0618705035971223,81.7283844695056,0.0799999999999983,0,99
"EKF","nonbinding","r_star","percentage points",652,0.00837073128739475,0.155303547337127,0.116868733257194,0.147484337084787,0.682515337423313,0.940184049079755,0.0618705035971223,81.7283844695056,0.0799999999999983,0,99
"EKF","nonbinding","pi_star","percentage points",652,-0.00951916816390204,0.168685184004769,0.119897762291558,0.158638442419572,0.671779141104294,0.947852760736196,0.0618705035971223,81.7283844695056,0.0799999999999983,0,99
"EKF","nonbinding","m","percentage points",652,0.012783669944779,0.123140259362293,0.0899774892157963,0.101678250170077,0.633435582822086,0.947852760736196,0.0618705035971223,81.7283844695056,0.0799999999999983,0,99
"EKF","nonbinding","pi_gap","percentage points",652,-0.134614574102267,0.961357198424919,0.759584624369461,0.973264938274973,0.693251533742331,0.947852760736196,0.0618705035971223,81.7283844695056,0.0799999999999983,0,99
"EKF","nonbinding","u","percentage points",652,0.0434117465013878,1.39553707765499,1.10687011798148,1.41461796194405,0.674846625766871,0.955521472392638,0.0618705035971223,81.7283844695056,0.0799999999999983,0,99
"EKF","nonbinding","w","normalized units",652,0.0131851611306872,0.167338623277768,0.13365594691231,0.160130029011,0.654907975460123,0.941717791411043,0.0618705035971223,81.7283844695056,0.0799999999999983,0,99
"EKF","nonbinding","shadow_rate","percentage points",652,0.0116352330682718,0.108745819756802,0.0798588752464577,0.0905239710855286,0.636503067484663,0.920245398773006,0.0618705035971223,81.7283844695056,0.0799999999999983,0,99
"IEKF","all","r_star","percentage points",695,0.00955340153270852,0.151670456635246,0.114190821712967,0.145739843557084,0.692086330935252,0.943884892086331,0.0618705035971223,81.719205644882,0.164000000000001,1,99
"IEKF","all","pi_star","percentage points",695,-0.00628693267351755,0.16412601738027,0.115868178730907,0.154715374735115,0.683453237410072,0.951079136690647,0.0618705035971223,81.719205644882,0.164000000000001,1,99
"IEKF","all","m","percentage points",695,0.00984618281400348,0.13164413070512,0.0944522996321957,0.108019673826379,0.641726618705036,0.942446043165468,0.0618705035971223,81.719205644882,0.164000000000001,1,99
"IEKF","all","pi_gap","percentage points",695,-0.119476044611798,0.952196833910952,0.747149267667176,0.971563659879726,0.702158273381295,0.948201438848921,0.0618705035971223,81.719205644882,0.164000000000001,1,99
"IEKF","all","u","percentage points",695,0.0125776010251615,1.38418317616723,1.10007598395389,1.4142934568316,0.674820143884892,0.955395683453237,0.0618705035971223,81.719205644882,0.164000000000001,1,99
"IEKF","all","w","normalized units",695,-0.00759293787835423,0.174153047245865,0.138063121169727,0.165806753931719,0.660431654676259,0.948201438848921,0.0618705035971223,81.719205644882,0.164000000000001,1,99
"IEKF","all","shadow_rate","percentage points",695,0.0131126516731944,0.131480169591216,0.0882756212419931,0.0989758971011322,0.644604316546763,0.919424460431655,0.0618705035971223,81.719205644882,0.164000000000001,1,99
"IEKF","binding","r_star","percentage points",43,0.0635584687322274,0.111062374166265,0.0937080502531819,0.119045509692894,0.651162790697674,0.953488372093023,0.0618705035971223,81.719205644882,0.164000000000001,1,99
"IEKF","binding","pi_star","percentage points",43,0.00270333071937894,0.0730928476631934,0.0583873654644674,0.0958623311359212,0.767441860465116,0.976744186046512,0.0618705035971223,81.719205644882,0.164000000000001,1,99
"IEKF","binding","m","percentage points",43,0.0816069627776867,0.31736037338551,0.242815695365371,0.218671154277148,0.558139534883721,0.837209302325581,0.0618705035971223,81.719205644882,0.164000000000001,1,99
"IEKF","binding","pi_gap","percentage points",43,0.0148030887533886,0.795978027233089,0.579099165472898,0.946163648819069,0.837209302325581,0.976744186046512,0.0618705035971223,81.719205644882,0.164000000000001,1,99
"IEKF","binding","u","percentage points",43,-0.403913434750215,1.18532138218951,0.975330556548383,1.40945486260682,0.744186046511628,0.976744186046512,0.0618705035971223,81.719205644882,0.164000000000001,1,99
"IEKF","binding","w","normalized units",43,-0.162907153549951,0.304974270737054,0.253192164053996,0.258358076378659,0.581395348837209,0.930232558139535,0.0618705035971223,81.719205644882,0.164000000000001,1,99
"IEKF","binding","shadow_rate","percentage points",43,0.147868762229293,0.370346244538312,0.291815371561222,0.248944288578995,0.488372093023256,0.790697674418605,0.0618705035971223,81.719205644882,0.164000000000001,1,99
"IEKF","nonbinding","r_star","percentage points",652,0.00599171765298562,0.153972604143342,0.115541679339916,0.147500359440765,0.69478527607362,0.943251533742331,0.0618705035971223,81.719205644882,0.164000000000001,1,99
"IEKF","nonbinding","pi_star","percentage points",652,-0.00687984881752761,0.168408864189672,0.119659091262283,0.158596787119724,0.677914110429448,0.949386503067485,0.0618705035971223,81.719205644882,0.164000000000001,1,99
"IEKF","nonbinding","m","percentage points",652,0.005113493337871,0.108769018751785,0.0846675971528606,0.100722106864135,0.647239263803681,0.949386503067485,0.0618705035971223,81.719205644882,0.164000000000001,1,99
"IEKF","nonbinding","pi_gap","percentage points",652,-0.128331877026987,0.961607956041263,0.758232326554222,0.97323881398342,0.693251533742331,0.946319018404908,0.0618705035971223,81.719205644882,0.164000000000001,1,99
"IEKF","nonbinding","u","percentage points",652,0.0400455681085068,1.39630312664437,1.10830305968769,1.41461256657342,0.670245398773006,0.95398773006135,0.0618705035971223,81.719205644882,0.164000000000001,1,99
"IEKF","nonbinding","w","normalized units",652,0.00265017757237994,0.16185017373065,0.130470254844537,0.159702909046415,0.665644171779141,0.949386503067485,0.0618705035971223,81.719205644882,0.164000000000001,1,99
"IEKF","nonbinding","shadow_rate","percentage points",652,0.00422536217332893,0.0968583706547296,0.0748519874019213,0.0890853436754449,0.654907975460123,0.927914110429448,0.0618705035971223,81.719205644882,0.164000000000001,1,99
"UKF","all","r_star","percentage points",695,0.00945113558390643,0.149985899744334,0.11338015598528,0.147748146681185,0.706474820143885,0.943884892086331,0.0618705035971223,81.7560089253212,0.734999999999999,0,99
"UKF","all","pi_star","percentage points",695,-0.0103145889957071,0.163802484009176,0.116406318792535,0.155419531055954,0.690647482014389,0.948201438848921,0.0618705035971223,81.7560089253212,0.734999999999999,0,99
"UKF","all","m","percentage points",695,-0.00450747256184817,0.162088981532353,0.108073403814578,0.137442813823229,0.680575539568345,0.955395683453237,0.0618705035971223,81.7560089253212,0.734999999999999,0,99
"UKF","all","pi_gap","percentage points",695,-0.127016674263727,0.953278577570143,0.750535967834061,0.973149947500717,0.697841726618705,0.949640287769784,0.0618705035971223,81.7560089253212,0.734999999999999,0,99
"UKF","all","u","percentage points",695,0.0169860806371948,1.38429418355689,1.10012521039637,1.41449892778022,0.679136690647482,0.955395683453237,0.0618705035971223,81.7560089253212,0.734999999999999,0,99
"UKF","all","w","normalized units",695,0.00281175114463029,0.176812939488894,0.139234974977143,0.175679288515136,0.667625899280576,0.952517985611511,0.0618705035971223,81.7560089253212,0.734999999999999,0,99
"UKF","all","shadow_rate","percentage points",695,-0.00537092597364881,0.162966894654969,0.104171083861924,0.131523798171072,0.658992805755396,0.941007194244604,0.0618705035971223,81.7560089253212,0.734999999999999,0,99
"UKF","binding","r_star","percentage points",43,0.0520036646993832,0.102355997884307,0.0833071480323042,0.123591543290642,0.767441860465116,0.976744186046512,0.0618705035971223,81.7560089253212,0.734999999999999,0,99
"UKF","binding","pi_star","percentage points",43,-0.00755174308879972,0.0759911857730942,0.0593866285886777,0.0978862318436588,0.744186046511628,0.976744186046512,0.0618705035971223,81.7560089253212,0.734999999999999,0,99
"UKF","binding","m","percentage points",43,0.0224820815198219,0.354000177721794,0.28334941744383,0.354881829611068,0.697674418604651,0.930232558139535,0.0618705035971223,81.7560089253212,0.734999999999999,0,99
"UKF","binding","pi_gap","percentage points",43,-0.0273393619052926,0.811851856113132,0.587076555240421,0.955623219243366,0.813953488372093,0.976744186046512,0.0618705035971223,81.7560089253212,0.734999999999999,0,99
"UKF","binding","u","percentage points",43,-0.383781648246645,1.18034399637179,0.975290219010603,1.41063166916826,0.790697674418605,0.976744186046512,0.0618705035971223,81.7560089253212,0.734999999999999,0,99
"UKF","binding","w","normalized units",43,-0.0977471149679918,0.266279328370567,0.21402404133365,0.283371012251893,0.72093023255814,0.906976744186046,0.0618705035971223,81.7560089253212,0.734999999999999,0,99
"UKF","binding","shadow_rate","percentage points",43,0.0669340031304053,0.385000693193152,0.311036945285142,0.393420808035525,0.72093023255814,0.930232558139535,0.0618705035971223,81.7560089253212,0.734999999999999,0,99
"UKF","nonbinding","r_star","percentage points",652,0.00664475712997159,0.152605489873868,0.115363498534326,0.149341296904794,0.702453987730061,0.941717791411043,0.0618705035971223,81.7560089253212,0.734999999999999,0,99
"UKF","nonbinding","pi_star","percentage points",652,-0.0104968012257638,0.167987962315738,0.120166819833587,0.159213905083759,0.687116564417178,0.946319018404908,0.0618705035971223,81.7560089253212,0.734999999999999,0,99
"UKF","nonbinding","m","percentage points",652,-0.00628745849054723,0.140502106580404,0.096513789418784,0.123102510634768,0.679447852760736,0.957055214723926,0.0618705035971223,81.7560089253212,0.734999999999999,0,99
"UKF","nonbinding","pi_gap","percentage points",652,-0.133590484741354,0.961875153344995,0.761316266517384,0.97430585135818,0.690184049079755,0.947852760736196,0.0618705035971223,81.7560089253212,0.734999999999999,0,99
"UKF","nonbinding","u","percentage points",652,0.0434170811617424,1.39669845417054,1.10835819295709,1.4147539770445,0.671779141104294,0.95398773006135,0.0618705035971223,81.7560089253212,0.734999999999999,0,99
"UKF","nonbinding","w","normalized units",652,0.00944370090359157,0.169258376702689,0.134302567226637,0.168576920231884,0.664110429447853,0.955521472392638,0.0618705035971223,81.7560089253212,0.734999999999999,0,99
"UKF","nonbinding","shadow_rate","percentage points",652,-0.0101395025863394,0.136140136277147,0.0905280899337061,0.114251449360993,0.654907975460123,0.941717791411043,0.0618705035971223,81.7560089253212,0.734999999999999,0,99
"EKF","all","r_star","percentage points",695,0.00782068091309037,0.141493224811824,0.105879661844157,0.139547241592148,0.667625899280576,0.953956834532374,0,81.4605790202504,0.0870000000000033,0,100
"EKF","all","pi_star","percentage points",695,-0.00711524042500999,0.160673269915172,0.113307318936495,0.154194632352592,0.697841726618705,0.953956834532374,0,81.4605790202504,0.0870000000000033,0,100
"EKF","all","m","percentage points",695,-0.00501546067015547,0.0952930338372706,0.0757636482455169,0.0931767022610473,0.666187050359712,0.936690647482014,0,81.4605790202504,0.0870000000000033,0,100
"EKF","all","pi_gap","percentage points",695,-0.0502629676366015,0.951556989940944,0.774031118172145,0.969422415547065,0.692086330935252,0.958273381294964,0,81.4605790202504,0.0870000000000033,0,100
"EKF","all","u","percentage points",695,0.071622652204333,1.43224412242468,1.14284011359443,1.41407536931129,0.661870503597122,0.946762589928058,0,81.4605790202504,0.0870000000000033,0,100
"EKF","all","w","normalized units",695,0.00328119394373927,0.143278912481981,0.115236782285653,0.149597314863126,0.702158273381295,0.961151079136691,0,81.4605790202504,0.0870000000000033,0,100
"EKF","all","shadow_rate","percentage points",695,-0.0043100201820751,0.0857181563382222,0.0672197419297947,0.0864728013876907,0.690647482014389,0.945323741007194,0,81.4605790202504,0.0870000000000033,0,100
"EKF","binding","r_star","percentage points",0,NA,NA,NA,NA,NA,NA,0,81.4605790202504,0.0870000000000033,0,100
"EKF","binding","pi_star","percentage points",0,NA,NA,NA,NA,NA,NA,0,81.4605790202504,0.0870000000000033,0,100
"EKF","binding","m","percentage points",0,NA,NA,NA,NA,NA,NA,0,81.4605790202504,0.0870000000000033,0,100
"EKF","binding","pi_gap","percentage points",0,NA,NA,NA,NA,NA,NA,0,81.4605790202504,0.0870000000000033,0,100
"EKF","binding","u","percentage points",0,NA,NA,NA,NA,NA,NA,0,81.4605790202504,0.0870000000000033,0,100
"EKF","binding","w","normalized units",0,NA,NA,NA,NA,NA,NA,0,81.4605790202504,0.0870000000000033,0,100
"EKF","binding","shadow_rate","percentage points",0,NA,NA,NA,NA,NA,NA,0,81.4605790202504,0.0870000000000033,0,100
"EKF","nonbinding","r_star","percentage points",695,0.00782068091309037,0.141493224811824,0.105879661844157,0.139547241592148,0.667625899280576,0.953956834532374,0,81.4605790202504,0.0870000000000033,0,100
"EKF","nonbinding","pi_star","percentage points",695,-0.00711524042500999,0.160673269915172,0.113307318936495,0.154194632352592,0.697841726618705,0.953956834532374,0,81.4605790202504,0.0870000000000033,0,100
"EKF","nonbinding","m","percentage points",695,-0.00501546067015547,0.0952930338372706,0.0757636482455169,0.0931767022610473,0.666187050359712,0.936690647482014,0,81.4605790202504,0.0870000000000033,0,100
"EKF","nonbinding","pi_gap","percentage points",695,-0.0502629676366015,0.951556989940944,0.774031118172145,0.969422415547065,0.692086330935252,0.958273381294964,0,81.4605790202504,0.0870000000000033,0,100
"EKF","nonbinding","u","percentage points",695,0.071622652204333,1.43224412242468,1.14284011359443,1.41407536931129,0.661870503597122,0.946762589928058,0,81.4605790202504,0.0870000000000033,0,100
"EKF","nonbinding","w","normalized units",695,0.00328119394373927,0.143278912481981,0.115236782285653,0.149597314863126,0.702158273381295,0.961151079136691,0,81.4605790202504,0.0870000000000033,0,100
"EKF","nonbinding","shadow_rate","percentage points",695,-0.0043100201820751,0.0857181563382222,0.0672197419297947,0.0864728013876907,0.690647482014389,0.945323741007194,0,81.4605790202504,0.0870000000000033,0,100
"IEKF","all","r_star","percentage points",695,0.00645094585069124,0.140774350064864,0.105546679592353,0.139546889279536,0.669064748201439,0.955395683453237,0,81.4606705328735,0.152000000000001,1,100
"IEKF","all","pi_star","percentage points",695,-0.00653152205163959,0.160476882750071,0.113302254482106,0.154189201452897,0.696402877697842,0.953956834532374,0,81.4606705328735,0.152000000000001,1,100
"IEKF","all","m","percentage points",695,-0.00377405552270889,0.0945939438220075,0.0753136238496838,0.0931883408512755,0.669064748201439,0.943884892086331,0,81.4606705328735,0.152000000000001,1,100
"IEKF","all","pi_gap","percentage points",695,-0.0492740645493976,0.951740290994334,0.774174345224304,0.969426963629148,0.692086330935252,0.958273381294964,0,81.4606705328735,0.152000000000001,1,100
"IEKF","all","u","percentage points",695,0.0710175138272976,1.43220842125235,1.14284228038944,1.41407501749802,0.661870503597122,0.946762589928058,0,81.4606705328735,0.152000000000001,1,100
"IEKF","all","w","normalized units",695,0.0017307876203425,0.142774494175247,0.114949684021299,0.149624234524486,0.697841726618705,0.956834532374101,0,81.4606705328735,0.152000000000001,1,100
"IEKF","all","shadow_rate","percentage points",695,-0.00385463172365721,0.0854869097104131,0.0670890686363994,0.0864779520361798,0.689208633093525,0.945323741007194,0,81.4606705328735,0.152000000000001,1,100
"IEKF","binding","r_star","percentage points",0,NA,NA,NA,NA,NA,NA,0,81.4606705328735,0.152000000000001,1,100
"IEKF","binding","pi_star","percentage points",0,NA,NA,NA,NA,NA,NA,0,81.4606705328735,0.152000000000001,1,100
"IEKF","binding","m","percentage points",0,NA,NA,NA,NA,NA,NA,0,81.4606705328735,0.152000000000001,1,100
"IEKF","binding","pi_gap","percentage points",0,NA,NA,NA,NA,NA,NA,0,81.4606705328735,0.152000000000001,1,100
"IEKF","binding","u","percentage points",0,NA,NA,NA,NA,NA,NA,0,81.4606705328735,0.152000000000001,1,100
"IEKF","binding","w","normalized units",0,NA,NA,NA,NA,NA,NA,0,81.4606705328735,0.152000000000001,1,100
"IEKF","binding","shadow_rate","percentage points",0,NA,NA,NA,NA,NA,NA,0,81.4606705328735,0.152000000000001,1,100
"IEKF","nonbinding","r_star","percentage points",695,0.00645094585069124,0.140774350064864,0.105546679592353,0.139546889279536,0.669064748201439,0.955395683453237,0,81.4606705328735,0.152000000000001,1,100
"IEKF","nonbinding","pi_star","percentage points",695,-0.00653152205163959,0.160476882750071,0.113302254482106,0.154189201452897,0.696402877697842,0.953956834532374,0,81.4606705328735,0.152000000000001,1,100
"IEKF","nonbinding","m","percentage points",695,-0.00377405552270889,0.0945939438220075,0.0753136238496838,0.0931883408512755,0.669064748201439,0.943884892086331,0,81.4606705328735,0.152000000000001,1,100
"IEKF","nonbinding","pi_gap","percentage points",695,-0.0492740645493976,0.951740290994334,0.774174345224304,0.969426963629148,0.692086330935252,0.958273381294964,0,81.4606705328735,0.152000000000001,1,100
"IEKF","nonbinding","u","percentage points",695,0.0710175138272976,1.43220842125235,1.14284228038944,1.41407501749802,0.661870503597122,0.946762589928058,0,81.4606705328735,0.152000000000001,1,100
"IEKF","nonbinding","w","normalized units",695,0.0017307876203425,0.142774494175247,0.114949684021299,0.149624234524486,0.697841726618705,0.956834532374101,0,81.4606705328735,0.152000000000001,1,100
"IEKF","nonbinding","shadow_rate","percentage points",695,-0.00385463172365721,0.0854869097104131,0.0670890686363994,0.0864779520361798,0.689208633093525,0.945323741007194,0,81.4606705328735,0.152000000000001,1,100
"UKF","all","r_star","percentage points",695,0.00396180552816787,0.139924801838786,0.105560992623025,0.139805102597717,0.666187050359712,0.955395683453237,0,81.4642513711216,0.670000000000002,0,100
"UKF","all","pi_star","percentage points",695,-0.00375514978576008,0.158077239677017,0.112891290390917,0.154399090621434,0.696402877697842,0.955395683453237,0,81.4642513711216,0.670000000000002,0,100
"UKF","all","m","percentage points",695,-0.00338795143514408,0.095146463861723,0.0754293555111593,0.0940871438471959,0.676258992805755,0.945323741007194,0,81.4642513711216,0.670000000000002,0,100
"UKF","all","pi_gap","percentage points",695,-0.0502030004533185,0.951867168519558,0.77430782888747,0.969510322099678,0.692086330935252,0.958273381294964,0,81.4642513711216,0.670000000000002,0,100
"UKF","all","u","percentage points",695,0.0703079186401598,1.43210566000355,1.14274958570429,1.41409534156668,0.661870503597122,0.946762589928058,0,81.4642513711216,0.670000000000002,0,100
"UKF","all","w","normalized units",695,0.00211297986110487,0.143242122075791,0.115358480093495,0.150528684717125,0.699280575539568,0.961151079136691,0,81.4642513711216,0.670000000000002,0,100
"UKF","all","shadow_rate","percentage points",695,-0.00318129569273623,0.0863674658070466,0.0675942718548459,0.0878032448824502,0.687769784172662,0.945323741007194,0,81.4642513711216,0.670000000000002,0,100
"UKF","binding","r_star","percentage points",0,NA,NA,NA,NA,NA,NA,0,81.4642513711216,0.670000000000002,0,100
"UKF","binding","pi_star","percentage points",0,NA,NA,NA,NA,NA,NA,0,81.4642513711216,0.670000000000002,0,100
"UKF","binding","m","percentage points",0,NA,NA,NA,NA,NA,NA,0,81.4642513711216,0.670000000000002,0,100
"UKF","binding","pi_gap","percentage points",0,NA,NA,NA,NA,NA,NA,0,81.4642513711216,0.670000000000002,0,100
"UKF","binding","u","percentage points",0,NA,NA,NA,NA,NA,NA,0,81.4642513711216,0.670000000000002,0,100
"UKF","binding","w","normalized units",0,NA,NA,NA,NA,NA,NA,0,81.4642513711216,0.670000000000002,0,100
"UKF","binding","shadow_rate","percentage points",0,NA,NA,NA,NA,NA,NA,0,81.4642513711216,0.670000000000002,0,100
"UKF","nonbinding","r_star","percentage points",695,0.00396180552816787,0.139924801838786,0.105560992623025,0.139805102597717,0.666187050359712,0.955395683453237,0,81.4642513711216,0.670000000000002,0,100
"UKF","nonbinding","pi_star","percentage points",695,-0.00375514978576008,0.158077239677017,0.112891290390917,0.154399090621434,0.696402877697842,0.955395683453237,0,81.4642513711216,0.670000000000002,0,100
"UKF","nonbinding","m","percentage points",695,-0.00338795143514408,0.095146463861723,0.0754293555111593,0.0940871438471959,0.676258992805755,0.945323741007194,0,81.4642513711216,0.670000000000002,0,100
"UKF","nonbinding","pi_gap","percentage points",695,-0.0502030004533185,0.951867168519558,0.77430782888747,0.969510322099678,0.692086330935252,0.958273381294964,0,81.4642513711216,0.670000000000002,0,100
"UKF","nonbinding","u","percentage points",695,0.0703079186401598,1.43210566000355,1.14274958570429,1.41409534156668,0.661870503597122,0.946762589928058,0,81.4642513711216,0.670000000000002,0,100
"UKF","nonbinding","w","normalized units",695,0.00211297986110487,0.143242122075791,0.115358480093495,0.150528684717125,0.699280575539568,0.961151079136691,0,81.4642513711216,0.670000000000002,0,100
"UKF","nonbinding","shadow_rate","percentage points",695,-0.00318129569273623,0.0863674658070466,0.0675942718548459,0.0878032448824502,0.687769784172662,0.945323741007194,0,81.4642513711216,0.670000000000002,0,100
"EKF","all","r_star","percentage points",695,0.0208304347410475,0.166086175521517,0.108944302028943,0.139751898624807,0.713669064748201,0.965467625899281,0.0158273381294964,81.4348978474386,0.085000000000008,0,101
"EKF","all","pi_star","percentage points",695,-0.0274559800108247,0.201889058635003,0.121653151932381,0.154211821150707,0.705035971223022,0.96978417266187,0.0158273381294964,81.4348978474386,0.085000000000008,0,101
"EKF","all","m","percentage points",695,0.00693755897169926,0.120524602378003,0.0784765143088585,0.0942542858350634,0.703597122302158,0.946762589928058,0.0158273381294964,81.4348978474386,0.085000000000008,0,101
"EKF","all","pi_gap","percentage points",695,0.0856356808358545,0.944990187174594,0.756236695487912,0.969653660991509,0.703597122302158,0.956834532374101,0.0158273381294964,81.4348978474386,0.085000000000008,0,101
"EKF","all","u","percentage points",695,0.0139099844777391,1.43142339176402,1.13571658991926,1.41409370252563,0.669064748201439,0.951079136690647,0.0158273381294964,81.4348978474386,0.085000000000008,0,101
"EKF","all","w","normalized units",695,-0.00190716039676164,0.160268826298686,0.122778968780208,0.151266873676943,0.702158273381295,0.948201438848921,0.0158273381294964,81.4348978474386,0.085000000000008,0,101
"EKF","all","shadow_rate","percentage points",695,0.000312013701921915,0.12600797336542,0.078241755873589,0.0880998296380803,0.650359712230216,0.926618705035971,0.0158273381294964,81.4348978474386,0.085000000000008,0,101
"EKF","binding","r_star","percentage points",11,0.147375206817724,0.16898620374743,0.148305749940979,0.176966852317725,0.727272727272727,1,0.0158273381294964,81.4348978474386,0.085000000000008,0,101
"EKF","binding","pi_star","percentage points",11,-0.0435766215238364,0.161510667246239,0.122083100858025,0.205359401777649,0.727272727272727,1,0.0158273381294964,81.4348978474386,0.085000000000008,0,101
"EKF","binding","m","percentage points",11,0.19590188192882,0.312631222420355,0.25979185293905,0.144336072567913,0.272727272727273,0.636363636363636,0.0158273381294964,81.4348978474386,0.085000000000008,0,101
"EKF","binding","pi_gap","percentage points",11,0.09022649089878,0.818497615192895,0.634395340279031,1.00733661433535,0.818181818181818,1,0.0158273381294964,81.4348978474386,0.085000000000008,0,101
"EKF","binding","u","percentage points",11,0.189762788739617,1.27405772690215,1.06300436102373,1.4177526494843,0.818181818181818,1,0.0158273381294964,81.4348978474386,0.085000000000008,0,101
"EKF","binding","w","normalized units",11,-0.295840128606343,0.333152100171899,0.295840128606343,0.207284133764005,0.272727272727273,0.727272727272727,0.0158273381294964,81.4348978474386,0.085000000000008,0,101
"EKF","binding","shadow_rate","percentage points",11,0.299700467222708,0.362934141186068,0.316862868370734,0.157654522984471,0.181818181818182,0.454545454545455,0.0158273381294964,81.4348978474386,0.085000000000008,0,101
"EKF","nonbinding","r_star","percentage points",684,0.0187953579971243,0.166039123804216,0.108311296287668,0.139153412527406,0.713450292397661,0.964912280701754,0.0158273381294964,81.4348978474386,0.085000000000008,0,101
"EKF","nonbinding","pi_star","percentage points",684,-0.0271967299280132,0.202472638342089,0.121646237549073,0.153389272339455,0.7046783625731,0.969298245614035,0.0158273381294964,81.4348978474386,0.085000000000008,0,101
"EKF","nonbinding","m","percentage points",684,0.00389865904110231,0.114838902243309,0.0755606243601274,0.0934488769840965,0.710526315789474,0.951754385964912,0.0158273381294964,81.4348978474386,0.085000000000008,0,101
"EKF","nonbinding","pi_gap","percentage points",684,0.0855618520190531,0.946886374633603,0.758196132486885,0.969047648583933,0.701754385964912,0.956140350877193,0.0158273381294964,81.4348978474386,0.085000000000008,0,101
"EKF","nonbinding","u","percentage points",684,0.011081942303937,1.4338130214784,1.13688593862957,1.41403485981138,0.666666666666667,0.950292397660819,0.0158273381294964,81.4348978474386,0.085000000000008,0,101
"EKF","nonbinding","w","normalized units",684,0.00281983178204741,0.155930257194859,0.119995821473063,0.150366011307122,0.70906432748538,0.951754385964912,0.0158273381294964,81.4348978474386,0.085000000000008,0,101
"EKF","nonbinding","shadow_rate","percentage points",684,-0.00450271288978659,0.118385109751145,0.0744042818422021,0.0869812600082406,0.657894736842105,0.93421052631579,0.0158273381294964,81.4348978474386,0.085000000000008,0,101
"IEKF","all","r_star","percentage points",695,0.019042663846047,0.162593415996554,0.108315787570746,0.139762367970738,0.710791366906475,0.965467625899281,0.0158273381294964,81.4438198807438,0.14800000000001,1,101
"IEKF","all","pi_star","percentage points",695,-0.0271077883792972,0.202341056890294,0.121864622514088,0.15420660028013,0.702158273381295,0.96978417266187,0.0158273381294964,81.4438198807438,0.14800000000001,1,101
